,geography,stratum,date,resistance_pct,organism,series_id,model_region,prescribing_rate,month,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
6570,North East,Amikacin,2022-05-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.61,5,0.0,3.57,5.26,4.0,0.0,4.35,6.25,4.76,0.0,0.0,0.0,0.0
6571,North East,Amikacin,2022-06-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.62,6,0.0,0.0,3.57,5.26,4.0,0.0,4.35,6.25,4.76,0.0,0.0,0.0
6572,North East,Amikacin,2022-07-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.62,7,0.0,0.0,0.0,3.57,5.26,4.0,0.0,4.35,6.25,4.76,0.0,0.0
6573,North East,Amikacin,2022-08-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.63,8,0.0,0.0,0.0,0.0,3.57,5.26,4.0,0.0,4.35,6.25,4.76,0.0
6574,North East,Amikacin,2022-09-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.62,9,0.0,0.0,0.0,0.0,0.0,3.57,5.26,4.0,0.0,4.35,6.25,4.76
6575,North East,Amikacin,2022-10-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.63,10,0.0,0.0,0.0,0.0,0.0,0.0,3.57,5.26,4.0,0.0,4.35,6.25
6576,North East,Amikacin,2022-11-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.63,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,5.26,4.0,0.0,4.35
6577,North East,Amikacin,2022-12-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.69,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,5.26,4.0,0.0
6578,North East,Amikacin,2023-01-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,5.26,4.0
6579,North East,Amikacin,2023-02-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.76,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,5.26
6580,North East,Amikacin,2023-03-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.78,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57
6581,North East,Amikacin,2023-04-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.78,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6582,North East,Amikacin,2023-05-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.79,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6583,North East,Amikacin,2023-06-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.79,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6584,North East,Amikacin,2023-07-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.79,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6585,North East,Amikacin,2023-08-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.79,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6586,North East,Amikacin,2023-09-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.79,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6587,North East,Amikacin,2023-10-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6588,North East,Amikacin,2023-11-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.79,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6589,North East,Amikacin,2023-12-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.74,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6590,North East,Amikacin,2024-01-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6591,North East,Amikacin,2024-02-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6592,North East,Amikacin,2024-03-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.73,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6593,North East,Amikacin,2024-04-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.75,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6594,North East,Amikacin,2024-05-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.75,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6595,North East,Amikacin,2024-06-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.74,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6596,North East,Amikacin,2024-07-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.75,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6597,North East,Amikacin,2024-08-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.73,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6598,North East,Amikacin,2024-09-01,3.85,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.73,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6599,North East,Amikacin,2024-10-01,3.33,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.72,10,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600,North East,Amikacin,2024-11-01,3.45,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.71,11,3.33,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6601,North East,Amikacin,2024-12-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.7,12,3.45,3.33,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6602,North East,Amikacin,2025-01-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.68,1,0.0,3.45,3.33,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6603,North East,Amikacin,2025-02-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.66,2,0.0,0.0,3.45,3.33,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6604,North East,Amikacin,2025-03-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.64,3,0.0,0.0,0.0,3.45,3.33,3.85,0.0,0.0,0.0,0.0,0.0,0.0
6605,North East,Amikacin,2025-04-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.62,4,0.0,0.0,0.0,0.0,3.45,3.33,3.85,0.0,0.0,0.0,0.0,0.0
6606,North East,Amikacin,2025-05-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.6,5,0.0,0.0,0.0,0.0,0.0,3.45,3.33,3.85,0.0,0.0,0.0,0.0
6607,North East,Amikacin,2025-06-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North East,North East and Yorkshire,1.59,6,0.0,0.0,0.0,0.0,0.0,0.0,3.45,3.33,3.85,0.0,0.0,0.0
6620,North West,Amikacin,2021-08-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.4,8,0.0,0.0,2.7,2.7,2.53,0.0,0.0,1.39,2.78,2.33,1.05,0.0
6621,North West,Amikacin,2021-09-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.42,9,0.0,0.0,0.0,2.7,2.7,2.53,0.0,0.0,1.39,2.78,2.33,1.05
6622,North West,Amikacin,2021-10-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.45,10,0.0,0.0,0.0,0.0,2.7,2.7,2.53,0.0,0.0,1.39,2.78,2.33
6623,North West,Amikacin,2021-11-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.49,11,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2.53,0.0,0.0,1.39,2.78
6624,North West,Amikacin,2021-12-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.53,12,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2.53,0.0,0.0,1.39
6625,North West,Amikacin,2022-01-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2.53,0.0,0.0
6626,North West,Amikacin,2022-02-01,1.67,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.55,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2.53,0.0
6627,North West,Amikacin,2022-03-01,1.59,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.58,3,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2.53
6628,North West,Amikacin,2022-04-01,4.11,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.61,4,1.59,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7
6629,North West,Amikacin,2022-05-01,2.6,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.63,5,4.11,1.59,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
6630,North West,Amikacin,2022-06-01,2.47,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.64,6,2.6,4.11,1.59,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6631,North West,Amikacin,2022-07-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.65,7,2.47,2.6,4.11,1.59,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6632,North West,Amikacin,2022-08-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.66,8,0.0,2.47,2.6,4.11,1.59,1.67,0.0,0.0,0.0,0.0,0.0,0.0
6633,North West,Amikacin,2022-09-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.65,9,0.0,0.0,2.47,2.6,4.11,1.59,1.67,0.0,0.0,0.0,0.0,0.0
6634,North West,Amikacin,2022-10-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.65,10,0.0,0.0,0.0,2.47,2.6,4.11,1.59,1.67,0.0,0.0,0.0,0.0
6635,North West,Amikacin,2022-11-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.65,11,0.0,0.0,0.0,0.0,2.47,2.6,4.11,1.59,1.67,0.0,0.0,0.0
6636,North West,Amikacin,2022-12-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.72,12,0.0,0.0,0.0,0.0,0.0,2.47,2.6,4.11,1.59,1.67,0.0,0.0
6637,North West,Amikacin,2023-01-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.77,1,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2.6,4.11,1.59,1.67,0.0
6638,North West,Amikacin,2023-02-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2.6,4.11,1.59,1.67
6639,North West,Amikacin,2023-03-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.81,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2.6,4.11,1.59
6640,North West,Amikacin,2023-04-01,1.09,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.81,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2.6,4.11
6641,North West,Amikacin,2023-05-01,1.12,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.81,5,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2.6
6642,North West,Amikacin,2023-06-01,1.28,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.81,6,1.12,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47
6643,North West,Amikacin,2023-07-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.8,7,1.28,1.12,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6644,North West,Amikacin,2023-08-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.81,8,0.0,1.28,1.12,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6645,North West,Amikacin,2023-09-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.81,9,0.0,0.0,1.28,1.12,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6646,North West,Amikacin,2023-10-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.81,10,0.0,0.0,0.0,1.28,1.12,1.09,0.0,0.0,0.0,0.0,0.0,0.0
6647,North West,Amikacin,2023-11-01,2.22,p_aeruginosa,p_aeruginosa__Amikacin__North West,North West,1.8,11,0.0,0.0,0.0,0.0,1.28,1.12,1.09,0.0,0.0,0.0,0.0,0.0
