date,value,series_id
2025-09-01,16.392801,E-coli__Third Generation Cephalosporins__South East
2025-10-01,16.75109,E-coli__Third Generation Cephalosporins__South East
2025-11-01,17.211554,E-coli__Third Generation Cephalosporins__South East
2025-12-01,17.380209,E-coli__Third Generation Cephalosporins__South East
2025-07-01,12.289753,E-coli__Third Generation Cephalosporins__South West
2025-08-01,12.488782,E-coli__Third Generation Cephalosporins__South West
2025-09-01,13.083464,E-coli__Third Generation Cephalosporins__South West
2025-10-01,12.527795,E-coli__Third Generation Cephalosporins__South West
2025-11-01,13.079182,E-coli__Third Generation Cephalosporins__South West
2025-12-01,13.275767,E-coli__Third Generation Cephalosporins__South West
2025-07-01,15.733467,E-coli__Third Generation Cephalosporins__West Midlands
2025-08-01,15.220528,E-coli__Third Generation Cephalosporins__West Midlands
2025-09-01,15.120077,E-coli__Third Generation Cephalosporins__West Midlands
2025-10-01,15.3326845,E-coli__Third Generation Cephalosporins__West Midlands
2025-11-01,15.487804,E-coli__Third Generation Cephalosporins__West Midlands
2025-12-01,15.5047865,E-coli__Third Generation Cephalosporins__West Midlands
2025-07-01,17.382915,E-coli__Third Generation Cephalosporins__Yorkshire and Humber
2025-08-01,17.44915,E-coli__Third Generation Cephalosporins__Yorkshire and Humber
2025-09-01,16.294123,E-coli__Third Generation Cephalosporins__Yorkshire and Humber
2025-10-01,16.531782,E-coli__Third Generation Cephalosporins__Yorkshire and Humber
2025-11-01,17.135893,E-coli__Third Generation Cephalosporins__Yorkshire and Humber
2025-12-01,17.336077,E-coli__Third Generation Cephalosporins__Yorkshire and Humber
2025-07-01,1.4494352,K-pneumoniae__Amikacin__East Midlands
2025-08-01,1.5109867,K-pneumoniae__Amikacin__East Midlands
2025-09-01,1.6779901,K-pneumoniae__Amikacin__East Midlands
2025-10-01,1.2675692,K-pneumoniae__Amikacin__East Midlands
2025-11-01,1.103727,K-pneumoniae__Amikacin__East Midlands
2025-12-01,1.1994559,K-pneumoniae__Amikacin__East Midlands
2025-07-01,2.367623,K-pneumoniae__Amikacin__East of England
2025-08-01,2.1881006,K-pneumoniae__Amikacin__East of England
2025-09-01,2.132569,K-pneumoniae__Amikacin__East of England
2025-10-01,2.9927554,K-pneumoniae__Amikacin__East of England
2025-11-01,2.3798783,K-pneumoniae__Amikacin__East of England
2025-12-01,2.2577841,K-pneumoniae__Amikacin__East of England
2025-07-01,2.5545402,K-pneumoniae__Amikacin__London
2025-08-01,3.53052,K-pneumoniae__Amikacin__London
2025-09-01,3.1404886,K-pneumoniae__Amikacin__London
2025-10-01,3.711225,K-pneumoniae__Amikacin__London
2025-11-01,3.8264961,K-pneumoniae__Amikacin__London
2025-12-01,3.894799,K-pneumoniae__Amikacin__London
2025-07-01,3.240758,K-pneumoniae__Amikacin__North East
2025-08-01,2.46458,K-pneumoniae__Amikacin__North East
2025-09-01,7.920532,K-pneumoniae__Amikacin__North East
2025-10-01,8.537946,K-pneumoniae__Amikacin__North East
2025-11-01,9.729971,K-pneumoniae__Amikacin__North East
2025-12-01,4.4172316,K-pneumoniae__Amikacin__North East
2025-07-01,3.3880527,K-pneumoniae__Amikacin__North West
2025-08-01,2.1793869,K-pneumoniae__Amikacin__North West
2025-09-01,1.7459625,K-pneumoniae__Amikacin__North West
2025-10-01,1.8843348,K-pneumoniae__Amikacin__North West
2025-11-01,2.6104572,K-pneumoniae__Amikacin__North West
2025-12-01,3.265435,K-pneumoniae__Amikacin__North West
2025-07-01,1.5824733,K-pneumoniae__Amikacin__South East
2025-08-01,2.1311493,K-pneumoniae__Amikacin__South East
2025-09-01,1.549751,K-pneumoniae__Amikacin__South East
2025-10-01,1.7176225,K-pneumoniae__Amikacin__South East
2025-11-01,1.905357,K-pneumoniae__Amikacin__South East
2025-12-01,2.3103952,K-pneumoniae__Amikacin__South East
2025-07-01,0.7810259,K-pneumoniae__Amikacin__South West
2025-08-01,0.023867957,K-pneumoniae__Amikacin__South West
2025-09-01,0.032752343,K-pneumoniae__Amikacin__South West
2025-10-01,0.013204736,K-pneumoniae__Amikacin__South West
2025-11-01,0.055367384,K-pneumoniae__Amikacin__South West
2025-12-01,0.41512635,K-pneumoniae__Amikacin__South West
2025-07-01,1.4648781,K-pneumoniae__Amikacin__West Midlands
2025-08-01,1.6440322,K-pneumoniae__Amikacin__West Midlands
2025-09-01,1.4016489,K-pneumoniae__Amikacin__West Midlands
2025-10-01,1.0921168,K-pneumoniae__Amikacin__West Midlands
2025-11-01,1.452141,K-pneumoniae__Amikacin__West Midlands
2025-12-01,1.4966358,K-pneumoniae__Amikacin__West Midlands
2025-07-01,4.5482283,K-pneumoniae__Amikacin__Yorkshire and Humber
2025-08-01,8.274549,K-pneumoniae__Amikacin__Yorkshire and Humber
2025-09-01,11.119884,K-pneumoniae__Amikacin__Yorkshire and Humber
2025-10-01,7.861565,K-pneumoniae__Amikacin__Yorkshire and Humber
2025-11-01,3.5433912,K-pneumoniae__Amikacin__Yorkshire and Humber
2025-12-01,3.7580533,K-pneumoniae__Amikacin__Yorkshire and Humber
2025-07-01,1.113245,K-pneumoniae__Carbapenems__East Midlands
2025-08-01,0.8843673,K-pneumoniae__Carbapenems__East Midlands
2025-09-01,1.11287,K-pneumoniae__Carbapenems__East Midlands
2025-10-01,1.0590299,K-pneumoniae__Carbapenems__East Midlands
2025-11-01,1.0912402,K-pneumoniae__Carbapenems__East Midlands
2025-12-01,1.052045,K-pneumoniae__Carbapenems__East Midlands
2025-07-01,1.6000323,K-pneumoniae__Carbapenems__East of England
2025-08-01,1.5145061,K-pneumoniae__Carbapenems__East of England
2025-09-01,1.1416935,K-pneumoniae__Carbapenems__East of England
2025-10-01,1.2984091,K-pneumoniae__Carbapenems__East of England
2025-11-01,1.7318925,K-pneumoniae__Carbapenems__East of England
