,geography,stratum,date,organism,resistance_pct,series_id,model_region,prescribing_rate,month
7435,London,Amikacin,2021-05-01,P-aeruginosa,1.65,P-aeruginosa__Amikacin__London,London,0.94,5
7436,London,Amikacin,2021-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,0.95,6
7437,London,Amikacin,2021-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,0.97,7
7438,London,Amikacin,2021-08-01,P-aeruginosa,1.04,P-aeruginosa__Amikacin__London,London,0.98,8
7439,London,Amikacin,2021-09-01,P-aeruginosa,1.86,P-aeruginosa__Amikacin__London,London,0.99,9
7440,London,Amikacin,2021-10-01,P-aeruginosa,2.5,P-aeruginosa__Amikacin__London,London,1.02,10
7441,London,Amikacin,2021-11-01,P-aeruginosa,2.34,P-aeruginosa__Amikacin__London,London,1.05,11
7442,London,Amikacin,2021-12-01,P-aeruginosa,1.33,P-aeruginosa__Amikacin__London,London,1.07,12
7443,London,Amikacin,2022-01-01,P-aeruginosa,0.66,P-aeruginosa__Amikacin__London,London,1.07,1
7444,London,Amikacin,2022-02-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.09,2
7445,London,Amikacin,2022-03-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.11,3
7446,London,Amikacin,2022-04-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.13,4
7447,London,Amikacin,2022-05-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.15,5
7448,London,Amikacin,2022-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.16,6
7449,London,Amikacin,2022-07-01,P-aeruginosa,1.2,P-aeruginosa__Amikacin__London,London,1.17,7
7450,London,Amikacin,2022-08-01,P-aeruginosa,1.12,P-aeruginosa__Amikacin__London,London,1.17,8
7451,London,Amikacin,2022-09-01,P-aeruginosa,2.09,P-aeruginosa__Amikacin__London,London,1.17,9
7452,London,Amikacin,2022-10-01,P-aeruginosa,1.01,P-aeruginosa__Amikacin__London,London,1.17,10
7453,London,Amikacin,2022-11-01,P-aeruginosa,1.52,P-aeruginosa__Amikacin__London,London,1.18,11
7454,London,Amikacin,2022-12-01,P-aeruginosa,1.03,P-aeruginosa__Amikacin__London,London,1.24,12
7455,London,Amikacin,2023-01-01,P-aeruginosa,1.11,P-aeruginosa__Amikacin__London,London,1.28,1
7456,London,Amikacin,2023-02-01,P-aeruginosa,0.59,P-aeruginosa__Amikacin__London,London,1.31,2
7457,London,Amikacin,2023-03-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.33,3
7458,London,Amikacin,2023-04-01,P-aeruginosa,0.66,P-aeruginosa__Amikacin__London,London,1.33,4
7459,London,Amikacin,2023-05-01,P-aeruginosa,0.66,P-aeruginosa__Amikacin__London,London,1.34,5
7460,London,Amikacin,2023-06-01,P-aeruginosa,0.62,P-aeruginosa__Amikacin__London,London,1.34,6
7461,London,Amikacin,2023-07-01,P-aeruginosa,0.66,P-aeruginosa__Amikacin__London,London,1.34,7
7462,London,Amikacin,2023-08-01,P-aeruginosa,1.25,P-aeruginosa__Amikacin__London,London,1.34,8
7463,London,Amikacin,2023-09-01,P-aeruginosa,1.78,P-aeruginosa__Amikacin__London,London,1.34,9
7464,London,Amikacin,2023-10-01,P-aeruginosa,2.22,P-aeruginosa__Amikacin__London,London,1.34,10
7465,London,Amikacin,2023-11-01,P-aeruginosa,1.97,P-aeruginosa__Amikacin__London,London,1.34,11
7466,London,Amikacin,2023-12-01,P-aeruginosa,1.39,P-aeruginosa__Amikacin__London,London,1.29,12
7467,London,Amikacin,2024-01-01,P-aeruginosa,1.6,P-aeruginosa__Amikacin__London,London,1.29,1
7468,London,Amikacin,2024-02-01,P-aeruginosa,1.53,P-aeruginosa__Amikacin__London,London,1.29,2
7469,London,Amikacin,2024-03-01,P-aeruginosa,1.71,P-aeruginosa__Amikacin__London,London,1.28,3
7470,London,Amikacin,2024-04-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.29,4
7471,London,Amikacin,2024-05-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.3,5
7472,London,Amikacin,2024-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.3,6
7473,London,Amikacin,2024-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.3,7
7474,London,Amikacin,2024-08-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.29,8
7475,London,Amikacin,2024-09-01,P-aeruginosa,1.96,P-aeruginosa__Amikacin__London,London,1.29,9
7476,London,Amikacin,2024-10-01,P-aeruginosa,2.58,P-aeruginosa__Amikacin__London,London,1.29,10
7477,London,Amikacin,2024-11-01,P-aeruginosa,2.48,P-aeruginosa__Amikacin__London,London,1.28,11
7478,London,Amikacin,2024-12-01,P-aeruginosa,2.88,P-aeruginosa__Amikacin__London,London,1.28,12
7479,London,Amikacin,2025-01-01,P-aeruginosa,2.54,P-aeruginosa__Amikacin__London,London,1.27,1
7480,London,Amikacin,2025-02-01,P-aeruginosa,2.78,P-aeruginosa__Amikacin__London,London,1.26,2
7481,London,Amikacin,2025-03-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.25,3
7482,London,Amikacin,2025-04-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.23,4
7483,London,Amikacin,2025-05-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.21,5
7484,London,Amikacin,2025-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__London,London,1.2,6
7485,North East,Amikacin,2020-08-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.56,8
7486,North East,Amikacin,2020-09-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.55,9
7487,North East,Amikacin,2020-10-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.52,10
7488,North East,Amikacin,2020-11-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.49,11
7489,North East,Amikacin,2020-12-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.45,12
7490,North East,Amikacin,2021-01-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.42,1
7491,North East,Amikacin,2021-02-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.39,2
7492,North East,Amikacin,2021-03-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.36,3
7493,North East,Amikacin,2021-04-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.34,4
7494,North East,Amikacin,2021-05-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.35,5
7495,North East,Amikacin,2021-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.36,6
7496,North East,Amikacin,2021-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.38,7
7497,North East,Amikacin,2021-08-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.39,8
7498,North East,Amikacin,2021-09-01,P-aeruginosa,4.76,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.41,9
7499,North East,Amikacin,2021-10-01,P-aeruginosa,6.25,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.44,10
7500,North East,Amikacin,2021-11-01,P-aeruginosa,4.35,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.47,11
7501,North East,Amikacin,2021-12-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.51,12
7502,North East,Amikacin,2022-01-01,P-aeruginosa,4.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.52,1
7503,North East,Amikacin,2022-02-01,P-aeruginosa,5.26,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.53,2
7504,North East,Amikacin,2022-03-01,P-aeruginosa,3.57,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.56,3
7505,North East,Amikacin,2022-04-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.58,4
7506,North East,Amikacin,2022-05-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.61,5
7507,North East,Amikacin,2022-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.62,6
7508,North East,Amikacin,2022-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.62,7
7509,North East,Amikacin,2022-08-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.63,8
7510,North East,Amikacin,2022-09-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.62,9
7511,North East,Amikacin,2022-10-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.63,10
7512,North East,Amikacin,2022-11-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.63,11
7513,North East,Amikacin,2022-12-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.69,12
7514,North East,Amikacin,2023-01-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.74,1
7515,North East,Amikacin,2023-02-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.76,2
7516,North East,Amikacin,2023-03-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.78,3
7517,North East,Amikacin,2023-04-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.78,4
7518,North East,Amikacin,2023-05-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.79,5
7519,North East,Amikacin,2023-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.79,6
7520,North East,Amikacin,2023-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.79,7
7521,North East,Amikacin,2023-08-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.79,8
7522,North East,Amikacin,2023-09-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.79,9
7523,North East,Amikacin,2023-10-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.8,10
7524,North East,Amikacin,2023-11-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.79,11
7525,North East,Amikacin,2023-12-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.74,12
7526,North East,Amikacin,2024-01-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.74,1
7527,North East,Amikacin,2024-02-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.74,2
7528,North East,Amikacin,2024-03-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.73,3
7529,North East,Amikacin,2024-04-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.75,4
7530,North East,Amikacin,2024-05-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.75,5
7531,North East,Amikacin,2024-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.74,6
7532,North East,Amikacin,2024-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.75,7
7533,North East,Amikacin,2024-08-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.73,8
7534,North East,Amikacin,2024-09-01,P-aeruginosa,3.85,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.73,9
7535,North East,Amikacin,2024-10-01,P-aeruginosa,3.33,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.72,10
7536,North East,Amikacin,2024-11-01,P-aeruginosa,3.45,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.71,11
7537,North East,Amikacin,2024-12-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.7,12
7538,North East,Amikacin,2025-01-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.68,1
7539,North East,Amikacin,2025-02-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.66,2
7540,North East,Amikacin,2025-03-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.64,3
7541,North East,Amikacin,2025-04-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.62,4
7542,North East,Amikacin,2025-05-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.6,5
7543,North East,Amikacin,2025-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.59,6
7544,North West,Amikacin,2020-08-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.61,8
7545,North West,Amikacin,2020-09-01,P-aeruginosa,1.05,P-aeruginosa__Amikacin__North West,North West,1.6,9
7546,North West,Amikacin,2020-10-01,P-aeruginosa,2.33,P-aeruginosa__Amikacin__North West,North West,1.57,10
7547,North West,Amikacin,2020-11-01,P-aeruginosa,2.78,P-aeruginosa__Amikacin__North West,North West,1.54,11
7548,North West,Amikacin,2020-12-01,P-aeruginosa,1.39,P-aeruginosa__Amikacin__North West,North West,1.49,12
7549,North West,Amikacin,2021-01-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.43,1
7550,North West,Amikacin,2021-02-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.39,2
7551,North West,Amikacin,2021-03-01,P-aeruginosa,2.53,P-aeruginosa__Amikacin__North West,North West,1.36,3
7552,North West,Amikacin,2021-04-01,P-aeruginosa,2.7,P-aeruginosa__Amikacin__North West,North West,1.35,4
7553,North West,Amikacin,2021-05-01,P-aeruginosa,2.7,P-aeruginosa__Amikacin__North West,North West,1.35,5
7554,North West,Amikacin,2021-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.37,6
7555,North West,Amikacin,2021-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.39,7
7556,North West,Amikacin,2021-08-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.4,8
7557,North West,Amikacin,2021-09-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.42,9
7558,North West,Amikacin,2021-10-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.45,10
7559,North West,Amikacin,2021-11-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.49,11
7560,North West,Amikacin,2021-12-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.53,12
7561,North West,Amikacin,2022-01-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.53,1
7562,North West,Amikacin,2022-02-01,P-aeruginosa,1.67,P-aeruginosa__Amikacin__North West,North West,1.55,2
7563,North West,Amikacin,2022-03-01,P-aeruginosa,1.59,P-aeruginosa__Amikacin__North West,North West,1.58,3
7564,North West,Amikacin,2022-04-01,P-aeruginosa,4.11,P-aeruginosa__Amikacin__North West,North West,1.61,4
7565,North West,Amikacin,2022-05-01,P-aeruginosa,2.6,P-aeruginosa__Amikacin__North West,North West,1.63,5
7566,North West,Amikacin,2022-06-01,P-aeruginosa,2.47,P-aeruginosa__Amikacin__North West,North West,1.64,6
7567,North West,Amikacin,2022-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.65,7
7568,North West,Amikacin,2022-08-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.66,8
7569,North West,Amikacin,2022-09-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.65,9
7570,North West,Amikacin,2022-10-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.65,10
7571,North West,Amikacin,2022-11-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.65,11
7572,North West,Amikacin,2022-12-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.72,12
7573,North West,Amikacin,2023-01-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.77,1
7574,North West,Amikacin,2023-02-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.8,2
7575,North West,Amikacin,2023-03-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.81,3
7576,North West,Amikacin,2023-04-01,P-aeruginosa,1.09,P-aeruginosa__Amikacin__North West,North West,1.81,4
7577,North West,Amikacin,2023-05-01,P-aeruginosa,1.12,P-aeruginosa__Amikacin__North West,North West,1.81,5
7578,North West,Amikacin,2023-06-01,P-aeruginosa,1.28,P-aeruginosa__Amikacin__North West,North West,1.81,6
7579,North West,Amikacin,2023-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.8,7
7580,North West,Amikacin,2023-08-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.81,8
7581,North West,Amikacin,2023-09-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.81,9
7582,North West,Amikacin,2023-10-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.81,10
7583,North West,Amikacin,2023-11-01,P-aeruginosa,2.22,P-aeruginosa__Amikacin__North West,North West,1.8,11
7584,North West,Amikacin,2023-12-01,P-aeruginosa,2.91,P-aeruginosa__Amikacin__North West,North West,1.74,12
7585,North West,Amikacin,2024-01-01,P-aeruginosa,3.33,P-aeruginosa__Amikacin__North West,North West,1.74,1
7586,North West,Amikacin,2024-02-01,P-aeruginosa,1.18,P-aeruginosa__Amikacin__North West,North West,1.74,2
7587,North West,Amikacin,2024-03-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.73,3
7588,North West,Amikacin,2024-04-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.74,4
7589,North West,Amikacin,2024-05-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.74,5
7590,North West,Amikacin,2024-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.74,6
7591,North West,Amikacin,2024-07-01,P-aeruginosa,1.56,P-aeruginosa__Amikacin__North West,North West,1.74,7
7592,North West,Amikacin,2024-08-01,P-aeruginosa,1.12,P-aeruginosa__Amikacin__North West,North West,1.72,8
7593,North West,Amikacin,2024-09-01,P-aeruginosa,0.93,P-aeruginosa__Amikacin__North West,North West,1.71,9
7594,North West,Amikacin,2024-10-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North West,North West,1.7,10
7595,North West,Amikacin,2024-11-01,P-aeruginosa,1.0,P-aeruginosa__Amikacin__North West,North West,1.68,11
7596,North West,Amikacin,2024-12-01,P-aeruginosa,2.33,P-aeruginosa__Amikacin__North West,North West,1.67,12
7597,North West,Amikacin,2025-01-01,P-aeruginosa,2.53,P-aeruginosa__Amikacin__North West,North West,1.65,1
7598,North West,Amikacin,2025-02-01,P-aeruginosa,1.45,P-aeruginosa__Amikacin__North West,North West,1.62,2
7599,North West,Amikacin,2025-03-01,P-aeruginosa,1.35,P-aeruginosa__Amikacin__North West,North West,1.6,3
7600,North West,Amikacin,2025-04-01,P-aeruginosa,2.63,P-aeruginosa__Amikacin__North West,North West,1.58,4
7601,North West,Amikacin,2025-05-01,P-aeruginosa,3.61,P-aeruginosa__Amikacin__North West,North West,1.56,5
7602,North West,Amikacin,2025-06-01,P-aeruginosa,2.11,P-aeruginosa__Amikacin__North West,North West,1.55,6
7603,South East,Amikacin,2020-08-01,P-aeruginosa,0.8,P-aeruginosa__Amikacin__South East,South East,9.965,8
7604,South East,Amikacin,2020-09-01,P-aeruginosa,1.6,P-aeruginosa__Amikacin__South East,South East,9.969999999999999,9
7605,South East,Amikacin,2020-10-01,P-aeruginosa,1.64,P-aeruginosa__Amikacin__South East,South East,9.975000000000001,10
7606,South East,Amikacin,2020-11-01,P-aeruginosa,1.44,P-aeruginosa__Amikacin__South East,South East,9.995,11
7607,South East,Amikacin,2020-12-01,P-aeruginosa,1.32,P-aeruginosa__Amikacin__South East,South East,10.0675,12
7608,South East,Amikacin,2021-01-01,P-aeruginosa,1.27,P-aeruginosa__Amikacin__South East,South East,10.1,1
7609,South East,Amikacin,2021-02-01,P-aeruginosa,0.68,P-aeruginosa__Amikacin__South East,South East,10.1525,2
7610,South East,Amikacin,2021-03-01,P-aeruginosa,0.75,P-aeruginosa__Amikacin__South East,South East,10.2025,3
7611,South East,Amikacin,2021-04-01,P-aeruginosa,0.77,P-aeruginosa__Amikacin__South East,South East,10.165,4
