date,series_id,value
2023-06-01,P-aeruginosa__Ciprofloxacin__West Midlands,13.46
2023-07-01,P-aeruginosa__Ciprofloxacin__West Midlands,13.59
2023-08-01,P-aeruginosa__Ciprofloxacin__West Midlands,8.7
2023-09-01,P-aeruginosa__Ciprofloxacin__West Midlands,4.81
2023-10-01,P-aeruginosa__Ciprofloxacin__West Midlands,3.85
2023-11-01,P-aeruginosa__Ciprofloxacin__West Midlands,5.77
2023-12-01,P-aeruginosa__Ciprofloxacin__West Midlands,5.21
2024-01-01,P-aeruginosa__Ciprofloxacin__West Midlands,4.95
2024-02-01,P-aeruginosa__Ciprofloxacin__West Midlands,5.83
2024-03-01,P-aeruginosa__Ciprofloxacin__West Midlands,6.59
2024-04-01,P-aeruginosa__Ciprofloxacin__West Midlands,6.45
2024-05-01,P-aeruginosa__Ciprofloxacin__West Midlands,8.14
2024-06-01,P-aeruginosa__Ciprofloxacin__West Midlands,9.91
2024-07-01,P-aeruginosa__Ciprofloxacin__West Midlands,8.47
2024-08-01,P-aeruginosa__Ciprofloxacin__West Midlands,6.35
2024-09-01,P-aeruginosa__Ciprofloxacin__West Midlands,3.31
2024-10-01,P-aeruginosa__Ciprofloxacin__West Midlands,5.51
2024-11-01,P-aeruginosa__Ciprofloxacin__West Midlands,7.44
2024-12-01,P-aeruginosa__Ciprofloxacin__West Midlands,10.17
2025-01-01,P-aeruginosa__Ciprofloxacin__West Midlands,9.09
2025-02-01,P-aeruginosa__Ciprofloxacin__West Midlands,6.67
2025-03-01,P-aeruginosa__Ciprofloxacin__West Midlands,8.08
2025-04-01,P-aeruginosa__Ciprofloxacin__West Midlands,11.49
2025-05-01,P-aeruginosa__Ciprofloxacin__West Midlands,15.38
2025-06-01,P-aeruginosa__Ciprofloxacin__West Midlands,14.89
2021-08-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,12.5
2021-09-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,15.53
2021-10-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,8.85
2021-11-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,9.01
2021-12-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,10.48
2022-01-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,14.12
2022-02-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,13.92
2022-03-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,12.82
2022-04-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,11.76
2022-05-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,12.5
2022-06-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,12.0
2022-07-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,11.63
2022-08-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,21.51
2022-09-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,23.66
2022-10-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,26.96
2022-11-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,20.19
2022-12-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,15.79
2023-01-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,15.31
2023-02-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,17.24
2023-03-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,23.53
2023-04-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,19.35
2023-05-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,20.27
2023-06-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,19.28
2023-07-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,18.29
2023-08-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,20.0
2023-09-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,17.05
2023-10-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,17.98
2023-11-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,15.19
2023-12-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,17.72
2024-01-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,16.85
2024-02-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,17.86
2024-03-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,15.48
2024-04-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,14.86
2024-05-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,13.92
2024-06-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,19.74
2024-07-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,16.87
2024-08-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,16.67
2024-09-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,15.62
2024-10-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,16.67
2024-11-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,16.33
2024-12-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,12.73
2025-01-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,13.83
2025-02-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,16.09
2025-03-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,17.39
2025-04-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,16.67
2025-05-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,16.22
2025-06-01,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,14.29
2021-08-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,6.32
2021-09-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,6.0
2021-10-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,5.15
2021-11-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,1.14
2021-12-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,3.57
2022-01-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,5.41
2022-02-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,6.25
2022-03-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,3.7
2022-04-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,1.54
2022-05-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,4.76
2022-06-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,4.17
2022-07-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,5.49
2022-08-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,1.09
2022-09-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,1.02
2022-10-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,1.79
2022-11-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,3.74
2022-12-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,5.32
2023-01-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,5.68
2023-02-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,4.88
2023-03-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,4.88
2023-04-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,3.61
2023-05-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,2.5
2023-06-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,1.28
2023-07-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,2.7
2023-08-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,5.19
2023-09-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,5.05
2023-10-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,3.96
2023-11-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,2.13
2023-12-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,1.39
2024-01-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,0.0
2024-02-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,1.11
2024-03-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,1.09
2024-04-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,2.22
2024-05-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,2.47
2024-06-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,2.11
2024-07-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,3.3
2024-08-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,3.19
2024-09-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,4.71
2024-10-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,4.35
2024-11-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,5.88
2024-12-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,6.45
2025-01-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,6.67
2025-02-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,4.29
2025-03-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,3.51
2025-04-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,3.85
2025-05-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,4.71
2025-06-01,P-aeruginosa__Piperacillin with tazobactam__East Midlands,6.52
2021-08-01,P-aeruginosa__Piperacillin with tazobactam__East of England,9.4
2021-09-01,P-aeruginosa__Piperacillin with tazobactam__East of England,7.74
2021-10-01,P-aeruginosa__Piperacillin with tazobactam__East of England,8.92
2021-11-01,P-aeruginosa__Piperacillin with tazobactam__East of England,7.58
2021-12-01,P-aeruginosa__Piperacillin with tazobactam__East of England,6.92
2022-01-01,P-aeruginosa__Piperacillin with tazobactam__East of England,5.83
2022-02-01,P-aeruginosa__Piperacillin with tazobactam__East of England,7.56
2022-03-01,P-aeruginosa__Piperacillin with tazobactam__East of England,10.19
2022-04-01,P-aeruginosa__Piperacillin with tazobactam__East of England,7.41
2022-05-01,P-aeruginosa__Piperacillin with tazobactam__East of England,7.76
2022-06-01,P-aeruginosa__Piperacillin with tazobactam__East of England,7.96
2022-07-01,P-aeruginosa__Piperacillin with tazobactam__East of England,8.93
2022-08-01,P-aeruginosa__Piperacillin with tazobactam__East of England,6.25
2022-09-01,P-aeruginosa__Piperacillin with tazobactam__East of England,4.69
2022-10-01,P-aeruginosa__Piperacillin with tazobactam__East of England,3.68
2022-11-01,P-aeruginosa__Piperacillin with tazobactam__East of England,4.76
2022-12-01,P-aeruginosa__Piperacillin with tazobactam__East of England,4.55
2023-01-01,P-aeruginosa__Piperacillin with tazobactam__East of England,5.6
2023-02-01,P-aeruginosa__Piperacillin with tazobactam__East of England,6.84
2023-03-01,P-aeruginosa__Piperacillin with tazobactam__East of England,7.94
2023-04-01,P-aeruginosa__Piperacillin with tazobactam__East of England,9.38
2023-05-01,P-aeruginosa__Piperacillin with tazobactam__East of England,6.25
2023-06-01,P-aeruginosa__Piperacillin with tazobactam__East of England,4.62
2023-07-01,P-aeruginosa__Piperacillin with tazobactam__East of England,3.88
2023-08-01,P-aeruginosa__Piperacillin with tazobactam__East of England,5.47
2023-09-01,P-aeruginosa__Piperacillin with tazobactam__East of England,7.09
2023-10-01,P-aeruginosa__Piperacillin with tazobactam__East of England,6.12
2023-11-01,P-aeruginosa__Piperacillin with tazobactam__East of England,5.0
2023-12-01,P-aeruginosa__Piperacillin with tazobactam__East of England,3.01
2024-01-01,P-aeruginosa__Piperacillin with tazobactam__East of England,0.85
2024-02-01,P-aeruginosa__Piperacillin with tazobactam__East of England,1.59
2024-03-01,P-aeruginosa__Piperacillin with tazobactam__East of England,2.99
2024-04-01,P-aeruginosa__Piperacillin with tazobactam__East of England,3.88
2024-05-01,P-aeruginosa__Piperacillin with tazobactam__East of England,3.33
2024-06-01,P-aeruginosa__Piperacillin with tazobactam__East of England,3.64
2024-07-01,P-aeruginosa__Piperacillin with tazobactam__East of England,6.54
2024-08-01,P-aeruginosa__Piperacillin with tazobactam__East of England,8.41
2024-09-01,P-aeruginosa__Piperacillin with tazobactam__East of England,11.4
2024-10-01,P-aeruginosa__Piperacillin with tazobactam__East of England,13.24
2024-11-01,P-aeruginosa__Piperacillin with tazobactam__East of England,12.77
2024-12-01,P-aeruginosa__Piperacillin with tazobactam__East of England,9.74
2025-01-01,P-aeruginosa__Piperacillin with tazobactam__East of England,7.64
2025-02-01,P-aeruginosa__Piperacillin with tazobactam__East of England,6.02
2025-03-01,P-aeruginosa__Piperacillin with tazobactam__East of England,7.38
2025-04-01,P-aeruginosa__Piperacillin with tazobactam__East of England,4.85
2025-05-01,P-aeruginosa__Piperacillin with tazobactam__East of England,5.1
2025-06-01,P-aeruginosa__Piperacillin with tazobactam__East of England,3.33
2021-08-01,P-aeruginosa__Piperacillin with tazobactam__London,14.15
2021-09-01,P-aeruginosa__Piperacillin with tazobactam__London,13.0
2021-10-01,P-aeruginosa__Piperacillin with tazobactam__London,12.62
2021-11-01,P-aeruginosa__Piperacillin with tazobactam__London,8.33
2021-12-01,P-aeruginosa__Piperacillin with tazobactam__London,7.59
2022-01-01,P-aeruginosa__Piperacillin with tazobactam__London,8.75
2022-02-01,P-aeruginosa__Piperacillin with tazobactam__London,12.41
2022-03-01,P-aeruginosa__Piperacillin with tazobactam__London,14.09
2022-04-01,P-aeruginosa__Piperacillin with tazobactam__London,14.29
2022-05-01,P-aeruginosa__Piperacillin with tazobactam__London,13.84
2022-06-01,P-aeruginosa__Piperacillin with tazobactam__London,12.42
2022-07-01,P-aeruginosa__Piperacillin with tazobactam__London,13.94
2022-08-01,P-aeruginosa__Piperacillin with tazobactam__London,13.48
2022-09-01,P-aeruginosa__Piperacillin with tazobactam__London,14.36
2022-10-01,P-aeruginosa__Piperacillin with tazobactam__London,12.18
2022-11-01,P-aeruginosa__Piperacillin with tazobactam__London,10.71
2022-12-01,P-aeruginosa__Piperacillin with tazobactam__London,8.51
2023-01-01,P-aeruginosa__Piperacillin with tazobactam__London,7.95
2023-02-01,P-aeruginosa__Piperacillin with tazobactam__London,11.59
2023-03-01,P-aeruginosa__Piperacillin with tazobactam__London,13.79
2023-04-01,P-aeruginosa__Piperacillin with tazobactam__London,15.89
2023-05-01,P-aeruginosa__Piperacillin with tazobactam__London,14.57
2023-06-01,P-aeruginosa__Piperacillin with tazobactam__London,14.29
2023-07-01,P-aeruginosa__Piperacillin with tazobactam__London,10.39
2023-08-01,P-aeruginosa__Piperacillin with tazobactam__London,10.91
2023-09-01,P-aeruginosa__Piperacillin with tazobactam__London,7.14
2023-10-01,P-aeruginosa__Piperacillin with tazobactam__London,8.0
2023-11-01,P-aeruginosa__Piperacillin with tazobactam__London,4.83
2023-12-01,P-aeruginosa__Piperacillin with tazobactam__London,7.04
2024-01-01,P-aeruginosa__Piperacillin with tazobactam__London,7.94
2024-02-01,P-aeruginosa__Piperacillin with tazobactam__London,7.52
2024-03-01,P-aeruginosa__Piperacillin with tazobactam__London,6.03
2024-04-01,P-aeruginosa__Piperacillin with tazobactam__London,7.08
2024-05-01,P-aeruginosa__Piperacillin with tazobactam__London,7.89
2024-06-01,P-aeruginosa__Piperacillin with tazobactam__London,7.14
2024-07-01,P-aeruginosa__Piperacillin with tazobactam__London,5.8
2024-08-01,P-aeruginosa__Piperacillin with tazobactam__London,5.43
2024-09-01,P-aeruginosa__Piperacillin with tazobactam__London,8.78
2024-10-01,P-aeruginosa__Piperacillin with tazobactam__London,9.93
2024-11-01,P-aeruginosa__Piperacillin with tazobactam__London,9.09
2024-12-01,P-aeruginosa__Piperacillin with tazobactam__London,9.23
2025-01-01,P-aeruginosa__Piperacillin with tazobactam__London,11.71
2025-02-01,P-aeruginosa__Piperacillin with tazobactam__London,16.5
2025-03-01,P-aeruginosa__Piperacillin with tazobactam__London,12.0
2025-04-01,P-aeruginosa__Piperacillin with tazobactam__London,11.43
2025-05-01,P-aeruginosa__Piperacillin with tazobactam__London,9.17
2025-06-01,P-aeruginosa__Piperacillin with tazobactam__London,8.7
2021-08-01,P-aeruginosa__Piperacillin with tazobactam__North East,4.0
2021-09-01,P-aeruginosa__Piperacillin with tazobactam__North East,2.44
2021-10-01,P-aeruginosa__Piperacillin with tazobactam__North East,5.56
2021-11-01,P-aeruginosa__Piperacillin with tazobactam__North East,7.32
2021-12-01,P-aeruginosa__Piperacillin with tazobactam__North East,5.41
2022-01-01,P-aeruginosa__Piperacillin with tazobactam__North East,5.0
2022-02-01,P-aeruginosa__Piperacillin with tazobactam__North East,5.13
2022-03-01,P-aeruginosa__Piperacillin with tazobactam__North East,4.76
2022-04-01,P-aeruginosa__Piperacillin with tazobactam__North East,3.03
2022-05-01,P-aeruginosa__Piperacillin with tazobactam__North East,0.0
2022-06-01,P-aeruginosa__Piperacillin with tazobactam__North East,0.0
2022-07-01,P-aeruginosa__Piperacillin with tazobactam__North East,0.0
2022-08-01,P-aeruginosa__Piperacillin with tazobactam__North East,0.0
2022-09-01,P-aeruginosa__Piperacillin with tazobactam__North East,2.04
2022-10-01,P-aeruginosa__Piperacillin with tazobactam__North East,6.67
2022-11-01,P-aeruginosa__Piperacillin with tazobactam__North East,6.98
2022-12-01,P-aeruginosa__Piperacillin with tazobactam__North East,11.76
2023-01-01,P-aeruginosa__Piperacillin with tazobactam__North East,6.06
2023-02-01,P-aeruginosa__Piperacillin with tazobactam__North East,5.41
2023-03-01,P-aeruginosa__Piperacillin with tazobactam__North East,0.0
2023-04-01,P-aeruginosa__Piperacillin with tazobactam__North East,0.0
2023-05-01,P-aeruginosa__Piperacillin with tazobactam__North East,0.0
2023-06-01,P-aeruginosa__Piperacillin with tazobactam__North East,0.0
2023-07-01,P-aeruginosa__Piperacillin with tazobactam__North East,0.0
2023-08-01,P-aeruginosa__Piperacillin with tazobactam__North East,0.0
2023-09-01,P-aeruginosa__Piperacillin with tazobactam__North East,0.0
2023-10-01,P-aeruginosa__Piperacillin with tazobactam__North East,2.17
2023-11-01,P-aeruginosa__Piperacillin with tazobactam__North East,2.5
2023-12-01,P-aeruginosa__Piperacillin with tazobactam__North East,2.78
2024-01-01,P-aeruginosa__Piperacillin with tazobactam__North East,0.0
2024-02-01,P-aeruginosa__Piperacillin with tazobactam__North East,2.7
2024-03-01,P-aeruginosa__Piperacillin with tazobactam__North East,2.78
2024-04-01,P-aeruginosa__Piperacillin with tazobactam__North East,5.41
2024-05-01,P-aeruginosa__Piperacillin with tazobactam__North East,2.86
2024-06-01,P-aeruginosa__Piperacillin with tazobactam__North East,4.88
2024-07-01,P-aeruginosa__Piperacillin with tazobactam__North East,2.38
2024-08-01,P-aeruginosa__Piperacillin with tazobactam__North East,2.27
2024-09-01,P-aeruginosa__Piperacillin with tazobactam__North East,0.0
2024-10-01,P-aeruginosa__Piperacillin with tazobactam__North East,2.04
2024-11-01,P-aeruginosa__Piperacillin with tazobactam__North East,3.77
2024-12-01,P-aeruginosa__Piperacillin with tazobactam__North East,6.25
2025-01-01,P-aeruginosa__Piperacillin with tazobactam__North East,7.14
2025-02-01,P-aeruginosa__Piperacillin with tazobactam__North East,5.88
2025-03-01,P-aeruginosa__Piperacillin with tazobactam__North East,6.06
2025-04-01,P-aeruginosa__Piperacillin with tazobactam__North East,2.86
2025-05-01,P-aeruginosa__Piperacillin with tazobactam__North East,2.27
2025-06-01,P-aeruginosa__Piperacillin with tazobactam__North East,1.96
2021-08-01,P-aeruginosa__Piperacillin with tazobactam__North West,10.2
2021-09-01,P-aeruginosa__Piperacillin with tazobactam__North West,11.71
2021-10-01,P-aeruginosa__Piperacillin with tazobactam__North West,14.41
2021-11-01,P-aeruginosa__Piperacillin with tazobactam__North West,13.46
2021-12-01,P-aeruginosa__Piperacillin with tazobactam__North West,13.73
2022-01-01,P-aeruginosa__Piperacillin with tazobactam__North West,10.98
2022-02-01,P-aeruginosa__Piperacillin with tazobactam__North West,11.11
2022-03-01,P-aeruginosa__Piperacillin with tazobactam__North West,8.14
2022-04-01,P-aeruginosa__Piperacillin with tazobactam__North West,7.29
2022-05-01,P-aeruginosa__Piperacillin with tazobactam__North West,8.82
2022-06-01,P-aeruginosa__Piperacillin with tazobactam__North West,12.0
2022-07-01,P-aeruginosa__Piperacillin with tazobactam__North West,10.0
2022-08-01,P-aeruginosa__Piperacillin with tazobactam__North West,8.91
2022-09-01,P-aeruginosa__Piperacillin with tazobactam__North West,5.45
2022-10-01,P-aeruginosa__Piperacillin with tazobactam__North West,7.69
2022-11-01,P-aeruginosa__Piperacillin with tazobactam__North West,8.26
2022-12-01,P-aeruginosa__Piperacillin with tazobactam__North West,9.57
2023-01-01,P-aeruginosa__Piperacillin with tazobactam__North West,8.05
2023-02-01,P-aeruginosa__Piperacillin with tazobactam__North West,7.78
2023-03-01,P-aeruginosa__Piperacillin with tazobactam__North West,11.21
2023-04-01,P-aeruginosa__Piperacillin with tazobactam__North West,12.96
2023-05-01,P-aeruginosa__Piperacillin with tazobactam__North West,11.65
2023-06-01,P-aeruginosa__Piperacillin with tazobactam__North West,6.25
2023-07-01,P-aeruginosa__Piperacillin with tazobactam__North West,3.64
2023-08-01,P-aeruginosa__Piperacillin with tazobactam__North West,8.73
2023-09-01,P-aeruginosa__Piperacillin with tazobactam__North West,11.02
2023-10-01,P-aeruginosa__Piperacillin with tazobactam__North West,13.04
2023-11-01,P-aeruginosa__Piperacillin with tazobactam__North West,10.09
2023-12-01,P-aeruginosa__Piperacillin with tazobactam__North West,13.28
2024-01-01,P-aeruginosa__Piperacillin with tazobactam__North West,13.68
2024-02-01,P-aeruginosa__Piperacillin with tazobactam__North West,12.28
2024-03-01,P-aeruginosa__Piperacillin with tazobactam__North West,8.99
2024-04-01,P-aeruginosa__Piperacillin with tazobactam__North West,10.99
2024-05-01,P-aeruginosa__Piperacillin with tazobactam__North West,13.75
2024-06-01,P-aeruginosa__Piperacillin with tazobactam__North West,12.94
2024-07-01,P-aeruginosa__Piperacillin with tazobactam__North West,10.26
2024-08-01,P-aeruginosa__Piperacillin with tazobactam__North West,7.92
2024-09-01,P-aeruginosa__Piperacillin with tazobactam__North West,6.78
2024-10-01,P-aeruginosa__Piperacillin with tazobactam__North West,6.92
2024-11-01,P-aeruginosa__Piperacillin with tazobactam__North West,10.53
2024-12-01,P-aeruginosa__Piperacillin with tazobactam__North West,10.2
2025-01-01,P-aeruginosa__Piperacillin with tazobactam__North West,7.95
2025-02-01,P-aeruginosa__Piperacillin with tazobactam__North West,3.66
2025-03-01,P-aeruginosa__Piperacillin with tazobactam__North West,5.56
2025-04-01,P-aeruginosa__Piperacillin with tazobactam__North West,9.43
2025-05-01,P-aeruginosa__Piperacillin with tazobactam__North West,10.26
2025-06-01,P-aeruginosa__Piperacillin with tazobactam__North West,10.48
