,geography,stratum,date,organism,resistance_pct,series_id,model_region,prescribing_rate
15666,South West,Piperacillin with tazobactam,2024-01-01,P-aeruginosa,1.43,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.46
15667,South West,Macrolides,2024-01-01,S-pneumoniae,3.57,S-pneumoniae__Macrolides__South West,South West,1.46
15668,South West,Penicillin,2024-01-01,S-pneumoniae,0.75,S-pneumoniae__Penicillin__South West,South West,1.46
15669,South West,Glycopeptides,2024-01-01,e-faecalis,4.12,e-faecalis__Glycopeptides__South West,South West,1.46
15670,South West,Glycopeptides,2024-01-01,e-faecium,24.0,e-faecium__Glycopeptides__South West,South West,1.46
15671,South West,Amikacin,2024-02-01,E-coli,1.98,E-coli__Amikacin__South West,South West,1.46
15672,South West,Carbapenems,2024-02-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.46
15673,South West,Ciprofloxacin,2024-02-01,E-coli,13.24,E-coli__Ciprofloxacin__South West,South West,1.46
15674,South West,Co-amoxiclav,2024-02-01,E-coli,38.35,E-coli__Co-amoxiclav__South West,South West,1.46
15675,South West,Gentamicin,2024-02-01,E-coli,10.8,E-coli__Gentamicin__South West,South West,1.46
15676,South West,Piperacillin with tazobactam,2024-02-01,E-coli,10.55,E-coli__Piperacillin with tazobactam__South West,South West,1.46
15677,South West,Third Generation Cephalosporins,2024-02-01,E-coli,11.41,E-coli__Third Generation Cephalosporins__South West,South West,1.46
15678,South West,Amikacin,2024-02-01,K-pneumoniae,0.74,K-pneumoniae__Amikacin__South West,South West,1.46
15679,South West,Carbapenems,2024-02-01,K-pneumoniae,0.54,K-pneumoniae__Carbapenems__South West,South West,1.46
15680,South West,Ciprofloxacin,2024-02-01,K-pneumoniae,13.94,K-pneumoniae__Ciprofloxacin__South West,South West,1.46
15681,South West,Co-amoxiclav,2024-02-01,K-pneumoniae,28.81,K-pneumoniae__Co-amoxiclav__South West,South West,1.46
15682,South West,Gentamicin,2024-02-01,K-pneumoniae,9.19,K-pneumoniae__Gentamicin__South West,South West,1.46
15683,South West,Piperacillin with tazobactam,2024-02-01,K-pneumoniae,22.65,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.46
15684,South West,Third Generation Cephalosporins,2024-02-01,K-pneumoniae,16.32,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.46
15685,South West,Amikacin,2024-02-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.46
15686,South West,Carbapenems,2024-02-01,P-aeruginosa,10.61,P-aeruginosa__Carbapenems__South West,South West,1.46
15687,South West,Ceftazidime,2024-02-01,P-aeruginosa,0.0,P-aeruginosa__Ceftazidime__South West,South West,1.46
15688,South West,Ciprofloxacin,2024-02-01,P-aeruginosa,7.46,P-aeruginosa__Ciprofloxacin__South West,South West,1.46
15689,South West,Piperacillin with tazobactam,2024-02-01,P-aeruginosa,1.61,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.46
15690,South West,Macrolides,2024-02-01,S-pneumoniae,3.11,S-pneumoniae__Macrolides__South West,South West,1.46
15691,South West,Penicillin,2024-02-01,S-pneumoniae,1.35,S-pneumoniae__Penicillin__South West,South West,1.46
15692,South West,Glycopeptides,2024-02-01,e-faecalis,2.86,e-faecalis__Glycopeptides__South West,South West,1.46
15693,South West,Glycopeptides,2024-02-01,e-faecium,21.11,e-faecium__Glycopeptides__South West,South West,1.46
15694,South West,Amikacin,2024-03-01,E-coli,1.38,E-coli__Amikacin__South West,South West,1.45
15695,South West,Carbapenems,2024-03-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.45
15696,South West,Ciprofloxacin,2024-03-01,E-coli,13.22,E-coli__Ciprofloxacin__South West,South West,1.45
15697,South West,Co-amoxiclav,2024-03-01,E-coli,37.84,E-coli__Co-amoxiclav__South West,South West,1.45
15698,South West,Gentamicin,2024-03-01,E-coli,11.24,E-coli__Gentamicin__South West,South West,1.45
15699,South West,Piperacillin with tazobactam,2024-03-01,E-coli,8.89,E-coli__Piperacillin with tazobactam__South West,South West,1.45
15700,South West,Third Generation Cephalosporins,2024-03-01,E-coli,11.5,E-coli__Third Generation Cephalosporins__South West,South West,1.45
15701,South West,Amikacin,2024-03-01,K-pneumoniae,0.0,K-pneumoniae__Amikacin__South West,South West,1.45
15702,South West,Carbapenems,2024-03-01,K-pneumoniae,0.61,K-pneumoniae__Carbapenems__South West,South West,1.45
15703,South West,Ciprofloxacin,2024-03-01,K-pneumoniae,12.0,K-pneumoniae__Ciprofloxacin__South West,South West,1.45
15704,South West,Co-amoxiclav,2024-03-01,K-pneumoniae,25.47,K-pneumoniae__Co-amoxiclav__South West,South West,1.45
15705,South West,Gentamicin,2024-03-01,K-pneumoniae,8.07,K-pneumoniae__Gentamicin__South West,South West,1.45
15706,South West,Piperacillin with tazobactam,2024-03-01,K-pneumoniae,22.56,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.45
15707,South West,Third Generation Cephalosporins,2024-03-01,K-pneumoniae,13.95,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.45
15708,South West,Amikacin,2024-03-01,P-aeruginosa,1.79,P-aeruginosa__Amikacin__South West,South West,1.45
15709,South West,Carbapenems,2024-03-01,P-aeruginosa,7.14,P-aeruginosa__Carbapenems__South West,South West,1.45
15710,South West,Ceftazidime,2024-03-01,P-aeruginosa,1.56,P-aeruginosa__Ceftazidime__South West,South West,1.45
15711,South West,Ciprofloxacin,2024-03-01,P-aeruginosa,7.46,P-aeruginosa__Ciprofloxacin__South West,South West,1.45
15712,South West,Piperacillin with tazobactam,2024-03-01,P-aeruginosa,3.12,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.45
15713,South West,Macrolides,2024-03-01,S-pneumoniae,4.26,S-pneumoniae__Macrolides__South West,South West,1.45
15714,South West,Penicillin,2024-03-01,S-pneumoniae,0.8,S-pneumoniae__Penicillin__South West,South West,1.45
15715,South West,Glycopeptides,2024-03-01,e-faecalis,1.0,e-faecalis__Glycopeptides__South West,South West,1.45
15716,South West,Glycopeptides,2024-03-01,e-faecium,28.74,e-faecium__Glycopeptides__South West,South West,1.45
15717,South West,Amikacin,2024-04-01,E-coli,1.24,E-coli__Amikacin__South West,South West,1.46
15718,South West,Carbapenems,2024-04-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.46
15719,South West,Ciprofloxacin,2024-04-01,E-coli,13.3,E-coli__Ciprofloxacin__South West,South West,1.46
15720,South West,Co-amoxiclav,2024-04-01,E-coli,38.9,E-coli__Co-amoxiclav__South West,South West,1.46
15721,South West,Gentamicin,2024-04-01,E-coli,11.47,E-coli__Gentamicin__South West,South West,1.46
15722,South West,Piperacillin with tazobactam,2024-04-01,E-coli,9.52,E-coli__Piperacillin with tazobactam__South West,South West,1.46
15723,South West,Third Generation Cephalosporins,2024-04-01,E-coli,9.93,E-coli__Third Generation Cephalosporins__South West,South West,1.46
15724,South West,Amikacin,2024-04-01,K-pneumoniae,0.79,K-pneumoniae__Amikacin__South West,South West,1.46
15725,South West,Carbapenems,2024-04-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__South West,South West,1.46
15726,South West,Ciprofloxacin,2024-04-01,K-pneumoniae,8.7,K-pneumoniae__Ciprofloxacin__South West,South West,1.46
15727,South West,Co-amoxiclav,2024-04-01,K-pneumoniae,22.16,K-pneumoniae__Co-amoxiclav__South West,South West,1.46
15728,South West,Gentamicin,2024-04-01,K-pneumoniae,7.47,K-pneumoniae__Gentamicin__South West,South West,1.46
15729,South West,Piperacillin with tazobactam,2024-04-01,K-pneumoniae,20.0,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.46
15730,South West,Third Generation Cephalosporins,2024-04-01,K-pneumoniae,10.87,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.46
15731,South West,Amikacin,2024-04-01,P-aeruginosa,3.17,P-aeruginosa__Amikacin__South West,South West,1.46
15732,South West,Carbapenems,2024-04-01,P-aeruginosa,10.81,P-aeruginosa__Carbapenems__South West,South West,1.46
15733,South West,Ceftazidime,2024-04-01,P-aeruginosa,6.94,P-aeruginosa__Ceftazidime__South West,South West,1.46
15734,South West,Ciprofloxacin,2024-04-01,P-aeruginosa,9.59,P-aeruginosa__Ciprofloxacin__South West,South West,1.46
15735,South West,Piperacillin with tazobactam,2024-04-01,P-aeruginosa,8.45,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.46
15736,South West,Macrolides,2024-04-01,S-pneumoniae,2.9,S-pneumoniae__Macrolides__South West,South West,1.46
15737,South West,Penicillin,2024-04-01,S-pneumoniae,0.82,S-pneumoniae__Penicillin__South West,South West,1.46
15738,South West,Glycopeptides,2024-04-01,e-faecalis,1.83,e-faecalis__Glycopeptides__South West,South West,1.46
15739,South West,Glycopeptides,2024-04-01,e-faecium,24.44,e-faecium__Glycopeptides__South West,South West,1.46
15740,South West,Amikacin,2024-05-01,E-coli,2.5,E-coli__Amikacin__South West,South West,1.47
15741,South West,Carbapenems,2024-05-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.47
15742,South West,Ciprofloxacin,2024-05-01,E-coli,13.65,E-coli__Ciprofloxacin__South West,South West,1.47
15743,South West,Co-amoxiclav,2024-05-01,E-coli,38.93,E-coli__Co-amoxiclav__South West,South West,1.47
15744,South West,Gentamicin,2024-05-01,E-coli,10.07,E-coli__Gentamicin__South West,South West,1.47
15745,South West,Piperacillin with tazobactam,2024-05-01,E-coli,9.85,E-coli__Piperacillin with tazobactam__South West,South West,1.47
15746,South West,Third Generation Cephalosporins,2024-05-01,E-coli,10.68,E-coli__Third Generation Cephalosporins__South West,South West,1.47
15747,South West,Amikacin,2024-05-01,K-pneumoniae,1.49,K-pneumoniae__Amikacin__South West,South West,1.47
15748,South West,Carbapenems,2024-05-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__South West,South West,1.47
15749,South West,Ciprofloxacin,2024-05-01,K-pneumoniae,9.82,K-pneumoniae__Ciprofloxacin__South West,South West,1.47
15750,South West,Co-amoxiclav,2024-05-01,K-pneumoniae,24.72,K-pneumoniae__Co-amoxiclav__South West,South West,1.47
15751,South West,Gentamicin,2024-05-01,K-pneumoniae,7.73,K-pneumoniae__Gentamicin__South West,South West,1.47
15752,South West,Piperacillin with tazobactam,2024-05-01,K-pneumoniae,21.35,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.47
15753,South West,Third Generation Cephalosporins,2024-05-01,K-pneumoniae,10.47,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.47
15754,South West,Amikacin,2024-05-01,P-aeruginosa,3.08,P-aeruginosa__Amikacin__South West,South West,1.47
15755,South West,Carbapenems,2024-05-01,P-aeruginosa,8.86,P-aeruginosa__Carbapenems__South West,South West,1.47
15756,South West,Ceftazidime,2024-05-01,P-aeruginosa,12.5,P-aeruginosa__Ceftazidime__South West,South West,1.47
15757,South West,Ciprofloxacin,2024-05-01,P-aeruginosa,8.43,P-aeruginosa__Ciprofloxacin__South West,South West,1.47
15758,South West,Piperacillin with tazobactam,2024-05-01,P-aeruginosa,9.64,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.47
15759,South West,Macrolides,2024-05-01,S-pneumoniae,2.4,S-pneumoniae__Macrolides__South West,South West,1.47
15760,South West,Penicillin,2024-05-01,S-pneumoniae,0.93,S-pneumoniae__Penicillin__South West,South West,1.47
15761,South West,Glycopeptides,2024-05-01,e-faecalis,2.63,e-faecalis__Glycopeptides__South West,South West,1.47
15762,South West,Glycopeptides,2024-05-01,e-faecium,24.18,e-faecium__Glycopeptides__South West,South West,1.47
15763,South West,Amikacin,2024-06-01,E-coli,2.35,E-coli__Amikacin__South West,South West,1.47
15764,South West,Carbapenems,2024-06-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.47
15765,South West,Ciprofloxacin,2024-06-01,E-coli,11.73,E-coli__Ciprofloxacin__South West,South West,1.47
15766,South West,Co-amoxiclav,2024-06-01,E-coli,40.81,E-coli__Co-amoxiclav__South West,South West,1.47
15767,South West,Gentamicin,2024-06-01,E-coli,9.94,E-coli__Gentamicin__South West,South West,1.47
15768,South West,Piperacillin with tazobactam,2024-06-01,E-coli,11.53,E-coli__Piperacillin with tazobactam__South West,South West,1.47
15769,South West,Third Generation Cephalosporins,2024-06-01,E-coli,11.02,E-coli__Third Generation Cephalosporins__South West,South West,1.47
15770,South West,Amikacin,2024-06-01,K-pneumoniae,1.59,K-pneumoniae__Amikacin__South West,South West,1.47
15771,South West,Carbapenems,2024-06-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__South West,South West,1.47
15772,South West,Ciprofloxacin,2024-06-01,K-pneumoniae,10.6,K-pneumoniae__Ciprofloxacin__South West,South West,1.47
15773,South West,Co-amoxiclav,2024-06-01,K-pneumoniae,26.99,K-pneumoniae__Co-amoxiclav__South West,South West,1.47
15774,South West,Gentamicin,2024-06-01,K-pneumoniae,8.19,K-pneumoniae__Gentamicin__South West,South West,1.47
15775,South West,Piperacillin with tazobactam,2024-06-01,K-pneumoniae,20.73,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.47
15776,South West,Third Generation Cephalosporins,2024-06-01,K-pneumoniae,11.63,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.47
15777,South West,Amikacin,2024-06-01,P-aeruginosa,1.69,P-aeruginosa__Amikacin__South West,South West,1.47
15778,South West,Carbapenems,2024-06-01,P-aeruginosa,11.84,P-aeruginosa__Carbapenems__South West,South West,1.47
15779,South West,Ceftazidime,2024-06-01,P-aeruginosa,15.79,P-aeruginosa__Ceftazidime__South West,South West,1.47
15780,South West,Ciprofloxacin,2024-06-01,P-aeruginosa,7.89,P-aeruginosa__Ciprofloxacin__South West,South West,1.47
15781,South West,Piperacillin with tazobactam,2024-06-01,P-aeruginosa,15.0,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.47
15782,South West,Macrolides,2024-06-01,S-pneumoniae,0.99,S-pneumoniae__Macrolides__South West,South West,1.47
15783,South West,Penicillin,2024-06-01,S-pneumoniae,1.09,S-pneumoniae__Penicillin__South West,South West,1.47
15784,South West,Glycopeptides,2024-06-01,e-faecalis,2.59,e-faecalis__Glycopeptides__South West,South West,1.47
15785,South West,Glycopeptides,2024-06-01,e-faecium,19.15,e-faecium__Glycopeptides__South West,South West,1.47
15786,South West,Amikacin,2024-07-01,E-coli,3.1,E-coli__Amikacin__South West,South West,1.47
15787,South West,Carbapenems,2024-07-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.47
15788,South West,Ciprofloxacin,2024-07-01,E-coli,12.81,E-coli__Ciprofloxacin__South West,South West,1.47
15789,South West,Co-amoxiclav,2024-07-01,E-coli,41.48,E-coli__Co-amoxiclav__South West,South West,1.47
15790,South West,Gentamicin,2024-07-01,E-coli,11.4,E-coli__Gentamicin__South West,South West,1.47
15791,South West,Piperacillin with tazobactam,2024-07-01,E-coli,11.69,E-coli__Piperacillin with tazobactam__South West,South West,1.47
15792,South West,Third Generation Cephalosporins,2024-07-01,E-coli,12.37,E-coli__Third Generation Cephalosporins__South West,South West,1.47
15793,South West,Amikacin,2024-07-01,K-pneumoniae,0.78,K-pneumoniae__Amikacin__South West,South West,1.47
15794,South West,Carbapenems,2024-07-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__South West,South West,1.47
15795,South West,Ciprofloxacin,2024-07-01,K-pneumoniae,12.24,K-pneumoniae__Ciprofloxacin__South West,South West,1.47
15796,South West,Co-amoxiclav,2024-07-01,K-pneumoniae,25.75,K-pneumoniae__Co-amoxiclav__South West,South West,1.47
15797,South West,Gentamicin,2024-07-01,K-pneumoniae,9.09,K-pneumoniae__Gentamicin__South West,South West,1.47
15798,South West,Piperacillin with tazobactam,2024-07-01,K-pneumoniae,19.51,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.47
15799,South West,Third Generation Cephalosporins,2024-07-01,K-pneumoniae,13.45,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.47
15800,South West,Amikacin,2024-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.47
15801,South West,Carbapenems,2024-07-01,P-aeruginosa,5.8,P-aeruginosa__Carbapenems__South West,South West,1.47
15802,South West,Ceftazidime,2024-07-01,P-aeruginosa,13.43,P-aeruginosa__Ceftazidime__South West,South West,1.47
15803,South West,Ciprofloxacin,2024-07-01,P-aeruginosa,2.94,P-aeruginosa__Ciprofloxacin__South West,South West,1.47
15804,South West,Piperacillin with tazobactam,2024-07-01,P-aeruginosa,12.68,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.47
15805,South West,Macrolides,2024-07-01,S-pneumoniae,1.16,S-pneumoniae__Macrolides__South West,South West,1.47
15806,South West,Penicillin,2024-07-01,S-pneumoniae,1.23,S-pneumoniae__Penicillin__South West,South West,1.47
15807,South West,Glycopeptides,2024-07-01,e-faecalis,2.68,e-faecalis__Glycopeptides__South West,South West,1.47
15808,South West,Glycopeptides,2024-07-01,e-faecium,22.58,e-faecium__Glycopeptides__South West,South West,1.47
15809,South West,Amikacin,2024-08-01,E-coli,2.51,E-coli__Amikacin__South West,South West,1.46
15810,South West,Carbapenems,2024-08-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.46
15811,South West,Ciprofloxacin,2024-08-01,E-coli,13.42,E-coli__Ciprofloxacin__South West,South West,1.46
15812,South West,Co-amoxiclav,2024-08-01,E-coli,43.15,E-coli__Co-amoxiclav__South West,South West,1.46
15813,South West,Gentamicin,2024-08-01,E-coli,11.2,E-coli__Gentamicin__South West,South West,1.46
15814,South West,Piperacillin with tazobactam,2024-08-01,E-coli,11.45,E-coli__Piperacillin with tazobactam__South West,South West,1.46
15815,South West,Third Generation Cephalosporins,2024-08-01,E-coli,12.63,E-coli__Third Generation Cephalosporins__South West,South West,1.46
15816,South West,Amikacin,2024-08-01,K-pneumoniae,0.0,K-pneumoniae__Amikacin__South West,South West,1.46
15817,South West,Carbapenems,2024-08-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__South West,South West,1.46
15818,South West,Ciprofloxacin,2024-08-01,K-pneumoniae,13.38,K-pneumoniae__Ciprofloxacin__South West,South West,1.46
15819,South West,Co-amoxiclav,2024-08-01,K-pneumoniae,25.58,K-pneumoniae__Co-amoxiclav__South West,South West,1.46
15820,South West,Gentamicin,2024-08-01,K-pneumoniae,9.58,K-pneumoniae__Gentamicin__South West,South West,1.46
15821,South West,Piperacillin with tazobactam,2024-08-01,K-pneumoniae,18.29,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.46
15822,South West,Third Generation Cephalosporins,2024-08-01,K-pneumoniae,14.61,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.46
