geography,stratum,date,organism,resistance_pct
South East,Co-amoxiclav,2021-10-01,K-pneumoniae,31.54
South East,Co-amoxiclav,2021-11-01,K-pneumoniae,37.37
South East,Co-amoxiclav,2021-12-01,K-pneumoniae,41.64
South East,Co-amoxiclav,2022-01-01,K-pneumoniae,40.82
South East,Co-amoxiclav,2022-02-01,K-pneumoniae,34.84
South East,Co-amoxiclav,2022-03-01,K-pneumoniae,35.86
South East,Co-amoxiclav,2022-04-01,K-pneumoniae,37.55
South East,Co-amoxiclav,2022-05-01,K-pneumoniae,37.19
South East,Co-amoxiclav,2022-06-01,K-pneumoniae,33.92
South East,Co-amoxiclav,2022-07-01,K-pneumoniae,29.61
South East,Co-amoxiclav,2022-08-01,K-pneumoniae,31.56
South East,Co-amoxiclav,2022-09-01,K-pneumoniae,30.1
South East,Co-amoxiclav,2022-10-01,K-pneumoniae,32.44
South East,Co-amoxiclav,2022-11-01,K-pneumoniae,32.42
South East,Co-amoxiclav,2022-12-01,K-pneumoniae,32.09
South East,Co-amoxiclav,2023-01-01,K-pneumoniae,32.43
South East,Co-amoxiclav,2023-02-01,K-pneumoniae,33.81
South East,Co-amoxiclav,2023-03-01,K-pneumoniae,36.0
South East,Co-amoxiclav,2023-04-01,K-pneumoniae,37.22
South East,Co-amoxiclav,2023-05-01,K-pneumoniae,36.7
South East,Co-amoxiclav,2023-06-01,K-pneumoniae,35.74
South East,Co-amoxiclav,2023-07-01,K-pneumoniae,33.96
South East,Co-amoxiclav,2023-08-01,K-pneumoniae,31.96
South East,Co-amoxiclav,2023-09-01,K-pneumoniae,34.2
South East,Co-amoxiclav,2023-10-01,K-pneumoniae,34.04
South East,Co-amoxiclav,2023-11-01,K-pneumoniae,36.22
South East,Co-amoxiclav,2023-12-01,K-pneumoniae,36.6
South East,Co-amoxiclav,2024-01-01,K-pneumoniae,36.95
South East,Co-amoxiclav,2024-02-01,K-pneumoniae,35.4
South East,Co-amoxiclav,2024-03-01,K-pneumoniae,33.92
South East,Co-amoxiclav,2024-04-01,K-pneumoniae,36.93
South East,Co-amoxiclav,2024-05-01,K-pneumoniae,36.62
South East,Co-amoxiclav,2024-06-01,K-pneumoniae,37.59
South East,Co-amoxiclav,2024-07-01,K-pneumoniae,34.52
South East,Co-amoxiclav,2024-08-01,K-pneumoniae,36.88
South East,Co-amoxiclav,2024-09-01,K-pneumoniae,39.34
South East,Co-amoxiclav,2024-10-01,K-pneumoniae,38.35
South East,Co-amoxiclav,2024-11-01,K-pneumoniae,35.98
South East,Co-amoxiclav,2024-12-01,K-pneumoniae,30.89
South East,Co-amoxiclav,2025-01-01,K-pneumoniae,33.23
South East,Co-amoxiclav,2025-02-01,K-pneumoniae,32.77
South East,Co-amoxiclav,2025-03-01,K-pneumoniae,33.1
South East,Co-amoxiclav,2025-04-01,K-pneumoniae,34.91
South East,Co-amoxiclav,2025-05-01,K-pneumoniae,34.64
South East,Co-amoxiclav,2025-06-01,K-pneumoniae,33.45
South East,Gentamicin,2020-08-01,K-pneumoniae,8.77
South East,Gentamicin,2020-09-01,K-pneumoniae,7.96
South East,Gentamicin,2020-10-01,K-pneumoniae,13.01
South East,Gentamicin,2020-11-01,K-pneumoniae,13.57
South East,Gentamicin,2020-12-01,K-pneumoniae,13.43
South East,Gentamicin,2021-01-01,K-pneumoniae,10.34
South East,Gentamicin,2021-02-01,K-pneumoniae,10.26
South East,Gentamicin,2021-03-01,K-pneumoniae,7.3
South East,Gentamicin,2021-04-01,K-pneumoniae,7.11
South East,Gentamicin,2021-05-01,K-pneumoniae,7.76
South East,Gentamicin,2021-06-01,K-pneumoniae,8.96
South East,Gentamicin,2021-07-01,K-pneumoniae,8.51
South East,Gentamicin,2021-08-01,K-pneumoniae,9.4
South East,Gentamicin,2021-09-01,K-pneumoniae,10.77
South East,Gentamicin,2021-10-01,K-pneumoniae,12.25
South East,Gentamicin,2021-11-01,K-pneumoniae,12.94
South East,Gentamicin,2021-12-01,K-pneumoniae,14.55
South East,Gentamicin,2022-01-01,K-pneumoniae,15.53
South East,Gentamicin,2022-02-01,K-pneumoniae,13.58
South East,Gentamicin,2022-03-01,K-pneumoniae,14.23
South East,Gentamicin,2022-04-01,K-pneumoniae,13.94
South East,Gentamicin,2022-05-01,K-pneumoniae,13.92
South East,Gentamicin,2022-06-01,K-pneumoniae,11.45
South East,Gentamicin,2022-07-01,K-pneumoniae,9.7
South East,Gentamicin,2022-08-01,K-pneumoniae,10.9
South East,Gentamicin,2022-09-01,K-pneumoniae,11.04
South East,Gentamicin,2022-10-01,K-pneumoniae,11.3
South East,Gentamicin,2022-11-01,K-pneumoniae,11.92
South East,Gentamicin,2022-12-01,K-pneumoniae,9.63
South East,Gentamicin,2023-01-01,K-pneumoniae,8.81
South East,Gentamicin,2023-02-01,K-pneumoniae,8.46
South East,Gentamicin,2023-03-01,K-pneumoniae,10.15
South East,Gentamicin,2023-04-01,K-pneumoniae,9.65
South East,Gentamicin,2023-05-01,K-pneumoniae,9.4
South East,Gentamicin,2023-06-01,K-pneumoniae,9.65
South East,Gentamicin,2023-07-01,K-pneumoniae,8.65
South East,Gentamicin,2023-08-01,K-pneumoniae,9.19
South East,Gentamicin,2023-09-01,K-pneumoniae,10.67
South East,Gentamicin,2023-10-01,K-pneumoniae,13.76
South East,Gentamicin,2023-11-01,K-pneumoniae,13.27
South East,Gentamicin,2023-12-01,K-pneumoniae,14.01
South East,Gentamicin,2024-01-01,K-pneumoniae,13.27
South East,Gentamicin,2024-02-01,K-pneumoniae,12.98
South East,Gentamicin,2024-03-01,K-pneumoniae,11.07
South East,Gentamicin,2024-04-01,K-pneumoniae,11.48
South East,Gentamicin,2024-05-01,K-pneumoniae,12.46
South East,Gentamicin,2024-06-01,K-pneumoniae,14.14
South East,Gentamicin,2024-07-01,K-pneumoniae,14.79
South East,Gentamicin,2024-08-01,K-pneumoniae,15.43
South East,Gentamicin,2024-09-01,K-pneumoniae,15.36
South East,Gentamicin,2024-10-01,K-pneumoniae,13.59
South East,Gentamicin,2024-11-01,K-pneumoniae,11.96
South East,Gentamicin,2024-12-01,K-pneumoniae,9.58
South East,Gentamicin,2025-01-01,K-pneumoniae,10.22
South East,Gentamicin,2025-02-01,K-pneumoniae,11.3
South East,Gentamicin,2025-03-01,K-pneumoniae,12.24
South East,Gentamicin,2025-04-01,K-pneumoniae,9.75
South East,Gentamicin,2025-05-01,K-pneumoniae,9.12
South East,Gentamicin,2025-06-01,K-pneumoniae,6.87
South East,Piperacillin with tazobactam,2020-08-01,K-pneumoniae,13.38
South East,Piperacillin with tazobactam,2020-09-01,K-pneumoniae,16.07
South East,Piperacillin with tazobactam,2020-10-01,K-pneumoniae,15.38
South East,Piperacillin with tazobactam,2020-11-01,K-pneumoniae,16.76
South East,Piperacillin with tazobactam,2020-12-01,K-pneumoniae,15.62
South East,Piperacillin with tazobactam,2021-01-01,K-pneumoniae,17.28
South East,Piperacillin with tazobactam,2021-02-01,K-pneumoniae,16.0
South East,Piperacillin with tazobactam,2021-03-01,K-pneumoniae,15.53
South East,Piperacillin with tazobactam,2021-04-01,K-pneumoniae,14.69
South East,Piperacillin with tazobactam,2021-05-01,K-pneumoniae,14.47
South East,Piperacillin with tazobactam,2021-06-01,K-pneumoniae,14.29
South East,Piperacillin with tazobactam,2021-07-01,K-pneumoniae,11.9
South East,Piperacillin with tazobactam,2021-08-01,K-pneumoniae,9.47
South East,Piperacillin with tazobactam,2021-09-01,K-pneumoniae,11.92
South East,Piperacillin with tazobactam,2021-10-01,K-pneumoniae,13.27
South East,Piperacillin with tazobactam,2021-11-01,K-pneumoniae,20.35
South East,Piperacillin with tazobactam,2021-12-01,K-pneumoniae,23.81
South East,Piperacillin with tazobactam,2022-01-01,K-pneumoniae,25.76
South East,Piperacillin with tazobactam,2022-02-01,K-pneumoniae,19.76
South East,Piperacillin with tazobactam,2022-03-01,K-pneumoniae,19.59
South East,Piperacillin with tazobactam,2022-04-01,K-pneumoniae,18.49
South East,Piperacillin with tazobactam,2022-05-01,K-pneumoniae,24.46
South East,Piperacillin with tazobactam,2022-06-01,K-pneumoniae,21.05
South East,Piperacillin with tazobactam,2022-07-01,K-pneumoniae,17.26
South East,Piperacillin with tazobactam,2022-08-01,K-pneumoniae,16.67
South East,Piperacillin with tazobactam,2022-09-01,K-pneumoniae,16.28
South East,Piperacillin with tazobactam,2022-10-01,K-pneumoniae,16.83
South East,Piperacillin with tazobactam,2022-11-01,K-pneumoniae,16.75
South East,Piperacillin with tazobactam,2022-12-01,K-pneumoniae,15.64
South East,Piperacillin with tazobactam,2023-01-01,K-pneumoniae,19.44
South East,Piperacillin with tazobactam,2023-02-01,K-pneumoniae,18.23
South East,Piperacillin with tazobactam,2023-03-01,K-pneumoniae,18.62
South East,Piperacillin with tazobactam,2023-04-01,K-pneumoniae,17.78
South East,Piperacillin with tazobactam,2023-05-01,K-pneumoniae,16.39
South East,Piperacillin with tazobactam,2023-06-01,K-pneumoniae,18.28
South East,Piperacillin with tazobactam,2023-07-01,K-pneumoniae,15.26
South East,Piperacillin with tazobactam,2023-08-01,K-pneumoniae,18.27
South East,Piperacillin with tazobactam,2023-09-01,K-pneumoniae,19.52
South East,Piperacillin with tazobactam,2023-10-01,K-pneumoniae,17.8
South East,Piperacillin with tazobactam,2023-11-01,K-pneumoniae,17.94
South East,Piperacillin with tazobactam,2023-12-01,K-pneumoniae,17.27
South East,Piperacillin with tazobactam,2024-01-01,K-pneumoniae,22.28
South East,Piperacillin with tazobactam,2024-02-01,K-pneumoniae,24.32
South East,Piperacillin with tazobactam,2024-03-01,K-pneumoniae,23.86
South East,Piperacillin with tazobactam,2024-04-01,K-pneumoniae,24.26
South East,Piperacillin with tazobactam,2024-05-01,K-pneumoniae,22.41
South East,Piperacillin with tazobactam,2024-06-01,K-pneumoniae,20.66
South East,Piperacillin with tazobactam,2024-07-01,K-pneumoniae,19.82
South East,Piperacillin with tazobactam,2024-08-01,K-pneumoniae,20.08
South East,Piperacillin with tazobactam,2024-09-01,K-pneumoniae,24.81
South East,Piperacillin with tazobactam,2024-10-01,K-pneumoniae,22.34
South East,Piperacillin with tazobactam,2024-11-01,K-pneumoniae,20.83
South East,Piperacillin with tazobactam,2024-12-01,K-pneumoniae,17.87
South East,Piperacillin with tazobactam,2025-01-01,K-pneumoniae,20.19
South East,Piperacillin with tazobactam,2025-02-01,K-pneumoniae,19.66
South East,Piperacillin with tazobactam,2025-03-01,K-pneumoniae,18.98
South East,Piperacillin with tazobactam,2025-04-01,K-pneumoniae,19.16
South East,Piperacillin with tazobactam,2025-05-01,K-pneumoniae,18.6
South East,Piperacillin with tazobactam,2025-06-01,K-pneumoniae,18.28
South East,Third Generation Cephalosporins,2020-08-01,K-pneumoniae,16.74
South East,Third Generation Cephalosporins,2020-09-01,K-pneumoniae,15.49
South East,Third Generation Cephalosporins,2020-10-01,K-pneumoniae,16.13
South East,Third Generation Cephalosporins,2020-11-01,K-pneumoniae,16.99
South East,Third Generation Cephalosporins,2020-12-01,K-pneumoniae,17.04
South East,Third Generation Cephalosporins,2021-01-01,K-pneumoniae,17.54
South East,Third Generation Cephalosporins,2021-02-01,K-pneumoniae,17.84
South East,Third Generation Cephalosporins,2021-03-01,K-pneumoniae,16.81
South East,Third Generation Cephalosporins,2021-04-01,K-pneumoniae,16.11
South East,Third Generation Cephalosporins,2021-05-01,K-pneumoniae,15.53
South East,Third Generation Cephalosporins,2021-06-01,K-pneumoniae,14.15
South East,Third Generation Cephalosporins,2021-07-01,K-pneumoniae,12.66
South East,Third Generation Cephalosporins,2021-08-01,K-pneumoniae,12.13
South East,Third Generation Cephalosporins,2021-09-01,K-pneumoniae,14.61
South East,Third Generation Cephalosporins,2021-10-01,K-pneumoniae,15.53
South East,Third Generation Cephalosporins,2021-11-01,K-pneumoniae,20.27
South East,Third Generation Cephalosporins,2021-12-01,K-pneumoniae,20.63
South East,Third Generation Cephalosporins,2022-01-01,K-pneumoniae,22.06
South East,Third Generation Cephalosporins,2022-02-01,K-pneumoniae,16.0
South East,Third Generation Cephalosporins,2022-03-01,K-pneumoniae,17.62
South East,Third Generation Cephalosporins,2022-04-01,K-pneumoniae,15.89
South East,Third Generation Cephalosporins,2022-05-01,K-pneumoniae,17.21
South East,Third Generation Cephalosporins,2022-06-01,K-pneumoniae,15.45
South East,Third Generation Cephalosporins,2022-07-01,K-pneumoniae,14.11
South East,Third Generation Cephalosporins,2022-08-01,K-pneumoniae,14.96
South East,Third Generation Cephalosporins,2022-09-01,K-pneumoniae,13.46
South East,Third Generation Cephalosporins,2022-10-01,K-pneumoniae,15.51
South East,Third Generation Cephalosporins,2022-11-01,K-pneumoniae,16.61
South East,Third Generation Cephalosporins,2022-12-01,K-pneumoniae,17.14
South East,Third Generation Cephalosporins,2023-01-01,K-pneumoniae,17.15
South East,Third Generation Cephalosporins,2023-02-01,K-pneumoniae,16.61
South East,Third Generation Cephalosporins,2023-03-01,K-pneumoniae,17.27
South East,Third Generation Cephalosporins,2023-04-01,K-pneumoniae,17.28
South East,Third Generation Cephalosporins,2023-05-01,K-pneumoniae,18.12
South East,Third Generation Cephalosporins,2023-06-01,K-pneumoniae,17.82
South East,Third Generation Cephalosporins,2023-07-01,K-pneumoniae,16.07
South East,Third Generation Cephalosporins,2023-08-01,K-pneumoniae,15.13
South East,Third Generation Cephalosporins,2023-09-01,K-pneumoniae,16.61
South East,Third Generation Cephalosporins,2023-10-01,K-pneumoniae,16.71
South East,Third Generation Cephalosporins,2023-11-01,K-pneumoniae,16.16
South East,Third Generation Cephalosporins,2023-12-01,K-pneumoniae,16.05
South East,Third Generation Cephalosporins,2024-01-01,K-pneumoniae,16.5
South East,Third Generation Cephalosporins,2024-02-01,K-pneumoniae,16.61
South East,Third Generation Cephalosporins,2024-03-01,K-pneumoniae,15.1
South East,Third Generation Cephalosporins,2024-04-01,K-pneumoniae,15.28
South East,Third Generation Cephalosporins,2024-05-01,K-pneumoniae,15.85
South East,Third Generation Cephalosporins,2024-06-01,K-pneumoniae,17.55
South East,Third Generation Cephalosporins,2024-07-01,K-pneumoniae,18.15
South East,Third Generation Cephalosporins,2024-08-01,K-pneumoniae,19.58
South East,Third Generation Cephalosporins,2024-09-01,K-pneumoniae,20.52
South East,Third Generation Cephalosporins,2024-10-01,K-pneumoniae,20.73
South East,Third Generation Cephalosporins,2024-11-01,K-pneumoniae,17.22
South East,Third Generation Cephalosporins,2024-12-01,K-pneumoniae,14.73
South East,Third Generation Cephalosporins,2025-01-01,K-pneumoniae,13.69
South East,Third Generation Cephalosporins,2025-02-01,K-pneumoniae,15.58
South East,Third Generation Cephalosporins,2025-03-01,K-pneumoniae,17.04
South East,Third Generation Cephalosporins,2025-04-01,K-pneumoniae,16.72
South East,Third Generation Cephalosporins,2025-05-01,K-pneumoniae,16.34
South East,Third Generation Cephalosporins,2025-06-01,K-pneumoniae,14.33
South West,Amikacin,2020-08-01,K-pneumoniae,1.67
South West,Amikacin,2020-09-01,K-pneumoniae,0.81
South West,Amikacin,2020-10-01,K-pneumoniae,0.0
South West,Amikacin,2020-11-01,K-pneumoniae,0.0
South West,Amikacin,2020-12-01,K-pneumoniae,0.0
South West,Amikacin,2021-01-01,K-pneumoniae,0.0
South West,Amikacin,2021-02-01,K-pneumoniae,0.0
South West,Amikacin,2021-03-01,K-pneumoniae,0.0
South West,Amikacin,2021-04-01,K-pneumoniae,0.0
South West,Amikacin,2021-05-01,K-pneumoniae,0.0
South West,Amikacin,2021-06-01,K-pneumoniae,0.0
South West,Amikacin,2021-07-01,K-pneumoniae,0.0
South West,Amikacin,2021-08-01,K-pneumoniae,0.0
South West,Amikacin,2021-09-01,K-pneumoniae,0.0
South West,Amikacin,2021-10-01,K-pneumoniae,0.0
South West,Amikacin,2021-11-01,K-pneumoniae,0.0
South West,Amikacin,2021-12-01,K-pneumoniae,0.0
South West,Amikacin,2022-01-01,K-pneumoniae,0.0
South West,Amikacin,2022-02-01,K-pneumoniae,0.0
South West,Amikacin,2022-03-01,K-pneumoniae,1.0
South West,Amikacin,2022-04-01,K-pneumoniae,1.08
South West,Amikacin,2022-05-01,K-pneumoniae,0.95
South West,Amikacin,2022-06-01,K-pneumoniae,0.93
South West,Amikacin,2022-07-01,K-pneumoniae,0.88
South West,Amikacin,2022-08-01,K-pneumoniae,0.85
South West,Amikacin,2022-09-01,K-pneumoniae,0.0
South West,Amikacin,2022-10-01,K-pneumoniae,0.0
South West,Amikacin,2022-11-01,K-pneumoniae,0.89
South West,Amikacin,2022-12-01,K-pneumoniae,0.89
South West,Amikacin,2023-01-01,K-pneumoniae,0.82
South West,Amikacin,2023-02-01,K-pneumoniae,0.0
South West,Amikacin,2023-03-01,K-pneumoniae,0.0
South West,Amikacin,2023-04-01,K-pneumoniae,1.05
South West,Amikacin,2023-05-01,K-pneumoniae,2.04
South West,Amikacin,2023-06-01,K-pneumoniae,1.94
South West,Amikacin,2023-07-01,K-pneumoniae,0.8
South West,Amikacin,2023-08-01,K-pneumoniae,0.0
South West,Amikacin,2023-09-01,K-pneumoniae,0.0
South West,Amikacin,2023-10-01,K-pneumoniae,0.0
South West,Amikacin,2023-11-01,K-pneumoniae,0.0
South West,Amikacin,2023-12-01,K-pneumoniae,0.65
South West,Amikacin,2024-01-01,K-pneumoniae,0.63
South West,Amikacin,2024-02-01,K-pneumoniae,0.74
South West,Amikacin,2024-03-01,K-pneumoniae,0.0
South West,Amikacin,2024-04-01,K-pneumoniae,0.79
South West,Amikacin,2024-05-01,K-pneumoniae,1.49
South West,Amikacin,2024-06-01,K-pneumoniae,1.59
South West,Amikacin,2024-07-01,K-pneumoniae,0.78
South West,Amikacin,2024-08-01,K-pneumoniae,0.0
South West,Amikacin,2024-09-01,K-pneumoniae,0.0
South West,Amikacin,2024-10-01,K-pneumoniae,0.0
South West,Amikacin,2024-11-01,K-pneumoniae,0.0
South West,Amikacin,2024-12-01,K-pneumoniae,0.0
South West,Amikacin,2025-01-01,K-pneumoniae,0.0
South West,Amikacin,2025-02-01,K-pneumoniae,0.0
South West,Amikacin,2025-03-01,K-pneumoniae,0.0
South West,Amikacin,2025-04-01,K-pneumoniae,1.11
South West,Amikacin,2025-05-01,K-pneumoniae,0.95
South West,Amikacin,2025-06-01,K-pneumoniae,0.91
South West,Carbapenems,2020-08-01,K-pneumoniae,0.0
South West,Carbapenems,2020-09-01,K-pneumoniae,0.0
South West,Carbapenems,2020-10-01,K-pneumoniae,0.0
South West,Carbapenems,2020-11-01,K-pneumoniae,0.86
South West,Carbapenems,2020-12-01,K-pneumoniae,0.84
South West,Carbapenems,2021-01-01,K-pneumoniae,0.73
South West,Carbapenems,2021-02-01,K-pneumoniae,0.0
South West,Carbapenems,2021-03-01,K-pneumoniae,0.0
South West,Carbapenems,2021-04-01,K-pneumoniae,0.66
South West,Carbapenems,2021-05-01,K-pneumoniae,0.65
South West,Carbapenems,2021-06-01,K-pneumoniae,0.75
South West,Carbapenems,2021-07-01,K-pneumoniae,0.0
South West,Carbapenems,2021-08-01,K-pneumoniae,0.0
South West,Carbapenems,2021-09-01,K-pneumoniae,0.0
South West,Carbapenems,2021-10-01,K-pneumoniae,0.0
South West,Carbapenems,2021-11-01,K-pneumoniae,0.55
South West,Carbapenems,2021-12-01,K-pneumoniae,0.52
South West,Carbapenems,2022-01-01,K-pneumoniae,0.6
South West,Carbapenems,2022-02-01,K-pneumoniae,0.0
South West,Carbapenems,2022-03-01,K-pneumoniae,0.0
South West,Carbapenems,2022-04-01,K-pneumoniae,0.0
South West,Carbapenems,2022-05-01,K-pneumoniae,0.69
South West,Carbapenems,2022-06-01,K-pneumoniae,1.43
South West,Carbapenems,2022-07-01,K-pneumoniae,2.1
South West,Carbapenems,2022-08-01,K-pneumoniae,1.96
South West,Carbapenems,2022-09-01,K-pneumoniae,1.27
South West,Carbapenems,2022-10-01,K-pneumoniae,0.63
South West,Carbapenems,2022-11-01,K-pneumoniae,0.0
South West,Carbapenems,2022-12-01,K-pneumoniae,0.0
South West,Carbapenems,2023-01-01,K-pneumoniae,0.0
South West,Carbapenems,2023-02-01,K-pneumoniae,0.0
South West,Carbapenems,2023-03-01,K-pneumoniae,0.0
South West,Carbapenems,2023-04-01,K-pneumoniae,0.0
South West,Carbapenems,2023-05-01,K-pneumoniae,0.0
South West,Carbapenems,2023-06-01,K-pneumoniae,0.0
South West,Carbapenems,2023-07-01,K-pneumoniae,0.56
South West,Carbapenems,2023-08-01,K-pneumoniae,0.5
South West,Carbapenems,2023-09-01,K-pneumoniae,0.92
South West,Carbapenems,2023-10-01,K-pneumoniae,0.48
South West,Carbapenems,2023-11-01,K-pneumoniae,0.47
South West,Carbapenems,2023-12-01,K-pneumoniae,0.0
South West,Carbapenems,2024-01-01,K-pneumoniae,0.47
South West,Carbapenems,2024-02-01,K-pneumoniae,0.54
South West,Carbapenems,2024-03-01,K-pneumoniae,0.61
South West,Carbapenems,2024-04-01,K-pneumoniae,0.0
South West,Carbapenems,2024-05-01,K-pneumoniae,0.0
South West,Carbapenems,2024-06-01,K-pneumoniae,0.0
South West,Carbapenems,2024-07-01,K-pneumoniae,0.0
South West,Carbapenems,2024-08-01,K-pneumoniae,0.0
South West,Carbapenems,2024-09-01,K-pneumoniae,0.53
South West,Carbapenems,2024-10-01,K-pneumoniae,1.1
South West,Carbapenems,2024-11-01,K-pneumoniae,1.74
South West,Carbapenems,2024-12-01,K-pneumoniae,1.1
South West,Carbapenems,2025-01-01,K-pneumoniae,0.58
South West,Carbapenems,2025-02-01,K-pneumoniae,0.0
South West,Carbapenems,2025-03-01,K-pneumoniae,0.0
South West,Carbapenems,2025-04-01,K-pneumoniae,0.0
South West,Carbapenems,2025-05-01,K-pneumoniae,0.0
South West,Carbapenems,2025-06-01,K-pneumoniae,0.0
South West,Ciprofloxacin,2020-08-01,K-pneumoniae,9.77
South West,Ciprofloxacin,2020-09-01,K-pneumoniae,6.67
South West,Ciprofloxacin,2020-10-01,K-pneumoniae,7.76
South West,Ciprofloxacin,2020-11-01,K-pneumoniae,4.76
South West,Ciprofloxacin,2020-12-01,K-pneumoniae,8.18
South West,Ciprofloxacin,2021-01-01,K-pneumoniae,12.0
South West,Ciprofloxacin,2021-02-01,K-pneumoniae,12.4
South West,Ciprofloxacin,2021-03-01,K-pneumoniae,13.77
South West,Ciprofloxacin,2021-04-01,K-pneumoniae,13.24
