,geography,stratum,organism,date,resistance_pct
2317,South East,Piperacillin with tazobactam,E-coli,2023-11-01,9.27
2318,South East,Piperacillin with tazobactam,E-coli,2023-12-01,10.28
2319,South East,Piperacillin with tazobactam,E-coli,2024-01-01,9.85
2320,South East,Piperacillin with tazobactam,E-coli,2024-02-01,10.17
2321,South East,Piperacillin with tazobactam,E-coli,2024-03-01,10.49
2322,South East,Piperacillin with tazobactam,E-coli,2024-04-01,11.81
2323,South East,Piperacillin with tazobactam,E-coli,2024-05-01,13.0
2324,South East,Piperacillin with tazobactam,E-coli,2024-06-01,12.6
2325,South East,Piperacillin with tazobactam,E-coli,2024-07-01,12.58
2326,South East,Piperacillin with tazobactam,E-coli,2024-08-01,11.44
2327,South East,Piperacillin with tazobactam,E-coli,2024-09-01,10.87
2328,South East,Piperacillin with tazobactam,E-coli,2024-10-01,9.75
2329,South East,Piperacillin with tazobactam,E-coli,2024-11-01,8.2
2330,South East,Piperacillin with tazobactam,E-coli,2024-12-01,9.85
2331,South East,Piperacillin with tazobactam,E-coli,2025-01-01,10.52
2332,South East,Piperacillin with tazobactam,E-coli,2025-02-01,12.61
2333,South East,Piperacillin with tazobactam,E-coli,2025-03-01,11.48
2334,South East,Piperacillin with tazobactam,E-coli,2025-04-01,10.52
2335,South East,Piperacillin with tazobactam,E-coli,2025-05-01,10.22
2336,South East,Piperacillin with tazobactam,E-coli,2025-06-01,9.76
2337,South East,Third Generation Cephalosporins,E-coli,2020-10-01,14.4
2338,South East,Third Generation Cephalosporins,E-coli,2020-11-01,14.08
2339,South East,Third Generation Cephalosporins,E-coli,2020-12-01,14.23
2340,South East,Third Generation Cephalosporins,E-coli,2021-01-01,14.64
2341,South East,Third Generation Cephalosporins,E-coli,2021-02-01,14.76
2342,South East,Third Generation Cephalosporins,E-coli,2021-03-01,15.0
2343,South East,Third Generation Cephalosporins,E-coli,2021-04-01,14.16
2344,South East,Third Generation Cephalosporins,E-coli,2021-05-01,13.2
2345,South East,Third Generation Cephalosporins,E-coli,2021-06-01,13.61
2346,South East,Third Generation Cephalosporins,E-coli,2021-07-01,13.47
2347,South East,Third Generation Cephalosporins,E-coli,2021-08-01,13.56
2348,South East,Third Generation Cephalosporins,E-coli,2021-09-01,12.62
2349,South East,Third Generation Cephalosporins,E-coli,2021-10-01,12.77
2350,South East,Third Generation Cephalosporins,E-coli,2021-11-01,13.45
2351,South East,Third Generation Cephalosporins,E-coli,2021-12-01,13.83
2352,South East,Third Generation Cephalosporins,E-coli,2022-01-01,13.89
2353,South East,Third Generation Cephalosporins,E-coli,2022-02-01,14.1
2354,South East,Third Generation Cephalosporins,E-coli,2022-03-01,14.29
2355,South East,Third Generation Cephalosporins,E-coli,2022-04-01,14.68
2356,South East,Third Generation Cephalosporins,E-coli,2022-05-01,14.05
2357,South East,Third Generation Cephalosporins,E-coli,2022-06-01,13.49
2358,South East,Third Generation Cephalosporins,E-coli,2022-07-01,13.81
2359,South East,Third Generation Cephalosporins,E-coli,2022-08-01,14.04
2360,South East,Third Generation Cephalosporins,E-coli,2022-09-01,15.54
2361,South East,Third Generation Cephalosporins,E-coli,2022-10-01,15.61
2362,South East,Third Generation Cephalosporins,E-coli,2022-11-01,15.53
2363,South East,Third Generation Cephalosporins,E-coli,2022-12-01,15.88
2364,South East,Third Generation Cephalosporins,E-coli,2023-01-01,15.93
2365,South East,Third Generation Cephalosporins,E-coli,2023-02-01,16.89
2366,South East,Third Generation Cephalosporins,E-coli,2023-03-01,16.83
2367,South East,Third Generation Cephalosporins,E-coli,2023-04-01,16.8
2368,South East,Third Generation Cephalosporins,E-coli,2023-05-01,16.23
2369,South East,Third Generation Cephalosporins,E-coli,2023-06-01,16.23
2370,South East,Third Generation Cephalosporins,E-coli,2023-07-01,16.96
2371,South East,Third Generation Cephalosporins,E-coli,2023-08-01,17.27
2372,South East,Third Generation Cephalosporins,E-coli,2023-09-01,15.96
2373,South East,Third Generation Cephalosporins,E-coli,2023-10-01,15.03
2374,South East,Third Generation Cephalosporins,E-coli,2023-11-01,15.68
2375,South East,Third Generation Cephalosporins,E-coli,2023-12-01,16.98
2376,South East,Third Generation Cephalosporins,E-coli,2024-01-01,16.51
2377,South East,Third Generation Cephalosporins,E-coli,2024-02-01,16.5
2378,South East,Third Generation Cephalosporins,E-coli,2024-03-01,15.73
2379,South East,Third Generation Cephalosporins,E-coli,2024-04-01,16.79
2380,South East,Third Generation Cephalosporins,E-coli,2024-05-01,17.13
2381,South East,Third Generation Cephalosporins,E-coli,2024-06-01,17.99
2382,South East,Third Generation Cephalosporins,E-coli,2024-07-01,17.98
2383,South East,Third Generation Cephalosporins,E-coli,2024-08-01,17.48
2384,South East,Third Generation Cephalosporins,E-coli,2024-09-01,17.47
2385,South East,Third Generation Cephalosporins,E-coli,2024-10-01,17.3
2386,South East,Third Generation Cephalosporins,E-coli,2024-11-01,17.03
2387,South East,Third Generation Cephalosporins,E-coli,2024-12-01,17.94
2388,South East,Third Generation Cephalosporins,E-coli,2025-01-01,17.18
2389,South East,Third Generation Cephalosporins,E-coli,2025-02-01,17.93
2390,South East,Third Generation Cephalosporins,E-coli,2025-03-01,16.7
2391,South East,Third Generation Cephalosporins,E-coli,2025-04-01,17.8
2392,South East,Third Generation Cephalosporins,E-coli,2025-05-01,17.3
2393,South East,Third Generation Cephalosporins,E-coli,2025-06-01,16.08
2394,South West,Amikacin,E-coli,2020-10-01,0.46
2395,South West,Amikacin,E-coli,2020-11-01,0.52
2396,South West,Amikacin,E-coli,2020-12-01,0.7
2397,South West,Amikacin,E-coli,2021-01-01,0.72
2398,South West,Amikacin,E-coli,2021-02-01,0.51
2399,South West,Amikacin,E-coli,2021-03-01,0.83
2400,South West,Amikacin,E-coli,2021-04-01,0.51
2401,South West,Amikacin,E-coli,2021-05-01,0.5
2402,South West,Amikacin,E-coli,2021-06-01,0.18
2403,South West,Amikacin,E-coli,2021-07-01,0.51
2404,South West,Amikacin,E-coli,2021-08-01,0.49
2405,South West,Amikacin,E-coli,2021-09-01,0.76
2406,South West,Amikacin,E-coli,2021-10-01,0.76
2407,South West,Amikacin,E-coli,2021-11-01,1.8
2408,South West,Amikacin,E-coli,2021-12-01,1.7
2409,South West,Amikacin,E-coli,2022-01-01,1.49
2410,South West,Amikacin,E-coli,2022-02-01,0.67
2411,South West,Amikacin,E-coli,2022-03-01,0.68
2412,South West,Amikacin,E-coli,2022-04-01,0.68
2413,South West,Amikacin,E-coli,2022-05-01,1.11
2414,South West,Amikacin,E-coli,2022-06-01,1.23
2415,South West,Amikacin,E-coli,2022-07-01,1.75
2416,South West,Amikacin,E-coli,2022-08-01,1.8
2417,South West,Amikacin,E-coli,2022-09-01,1.61
2418,South West,Amikacin,E-coli,2022-10-01,1.43
2419,South West,Amikacin,E-coli,2022-11-01,1.26
2420,South West,Amikacin,E-coli,2022-12-01,1.55
2421,South West,Amikacin,E-coli,2023-01-01,1.2
2422,South West,Amikacin,E-coli,2023-02-01,1.04
2423,South West,Amikacin,E-coli,2023-03-01,1.18
2424,South West,Amikacin,E-coli,2023-04-01,1.89
2425,South West,Amikacin,E-coli,2023-05-01,2.28
2426,South West,Amikacin,E-coli,2023-06-01,2.75
2427,South West,Amikacin,E-coli,2023-07-01,2.16
2428,South West,Amikacin,E-coli,2023-08-01,1.86
2429,South West,Amikacin,E-coli,2023-09-01,1.94
2430,South West,Amikacin,E-coli,2023-10-01,1.91
2431,South West,Amikacin,E-coli,2023-11-01,2.42
2432,South West,Amikacin,E-coli,2023-12-01,2.36
2433,South West,Amikacin,E-coli,2024-01-01,2.86
2434,South West,Amikacin,E-coli,2024-02-01,1.98
2435,South West,Amikacin,E-coli,2024-03-01,1.38
2436,South West,Amikacin,E-coli,2024-04-01,1.24
2437,South West,Amikacin,E-coli,2024-05-01,2.5
2438,South West,Amikacin,E-coli,2024-06-01,2.35
2439,South West,Amikacin,E-coli,2024-07-01,3.1
2440,South West,Amikacin,E-coli,2024-08-01,2.51
2441,South West,Amikacin,E-coli,2024-09-01,2.58
2442,South West,Amikacin,E-coli,2024-10-01,2.04
2443,South West,Amikacin,E-coli,2024-11-01,2.03
2444,South West,Amikacin,E-coli,2024-12-01,2.03
2445,South West,Amikacin,E-coli,2025-01-01,1.88
2446,South West,Amikacin,E-coli,2025-02-01,2.19
2447,South West,Amikacin,E-coli,2025-03-01,2.66
2448,South West,Amikacin,E-coli,2025-04-01,1.9
2449,South West,Amikacin,E-coli,2025-05-01,2.29
2450,South West,Amikacin,E-coli,2025-06-01,1.84
2451,South West,Carbapenems,E-coli,2020-10-01,0.0
2452,South West,Carbapenems,E-coli,2020-11-01,0.0
2453,South West,Carbapenems,E-coli,2020-12-01,0.0
2454,South West,Carbapenems,E-coli,2021-01-01,0.0
2455,South West,Carbapenems,E-coli,2021-02-01,0.0
2456,South West,Carbapenems,E-coli,2021-03-01,0.0
2457,South West,Carbapenems,E-coli,2021-04-01,0.0
2458,South West,Carbapenems,E-coli,2021-05-01,0.0
2459,South West,Carbapenems,E-coli,2021-06-01,0.0
2460,South West,Carbapenems,E-coli,2021-07-01,0.0
2461,South West,Carbapenems,E-coli,2021-08-01,0.0
2462,South West,Carbapenems,E-coli,2021-09-01,0.23
2463,South West,Carbapenems,E-coli,2021-10-01,0.23
2464,South West,Carbapenems,E-coli,2021-11-01,0.25
2465,South West,Carbapenems,E-coli,2021-12-01,0.0
2466,South West,Carbapenems,E-coli,2022-01-01,0.0
2467,South West,Carbapenems,E-coli,2022-02-01,0.0
2468,South West,Carbapenems,E-coli,2022-03-01,0.0
2469,South West,Carbapenems,E-coli,2022-04-01,0.0
2470,South West,Carbapenems,E-coli,2022-05-01,0.0
2471,South West,Carbapenems,E-coli,2022-06-01,0.0
2472,South West,Carbapenems,E-coli,2022-07-01,0.0
2473,South West,Carbapenems,E-coli,2022-08-01,0.0
2474,South West,Carbapenems,E-coli,2022-09-01,0.0
2475,South West,Carbapenems,E-coli,2022-10-01,0.12
2476,South West,Carbapenems,E-coli,2022-11-01,0.11
2477,South West,Carbapenems,E-coli,2022-12-01,0.12
2478,South West,Carbapenems,E-coli,2023-01-01,0.0
2479,South West,Carbapenems,E-coli,2023-02-01,0.0
2480,South West,Carbapenems,E-coli,2023-03-01,0.12
2481,South West,Carbapenems,E-coli,2023-04-01,0.36
2482,South West,Carbapenems,E-coli,2023-05-01,0.36
2483,South West,Carbapenems,E-coli,2023-06-01,0.23
2484,South West,Carbapenems,E-coli,2023-07-01,0.0
2485,South West,Carbapenems,E-coli,2023-08-01,0.0
2486,South West,Carbapenems,E-coli,2023-09-01,0.0
2487,South West,Carbapenems,E-coli,2023-10-01,0.0
2488,South West,Carbapenems,E-coli,2023-11-01,0.0
2489,South West,Carbapenems,E-coli,2023-12-01,0.0
2490,South West,Carbapenems,E-coli,2024-01-01,0.0
2491,South West,Carbapenems,E-coli,2024-02-01,0.0
2492,South West,Carbapenems,E-coli,2024-03-01,0.0
2493,South West,Carbapenems,E-coli,2024-04-01,0.0
2494,South West,Carbapenems,E-coli,2024-05-01,0.0
2495,South West,Carbapenems,E-coli,2024-06-01,0.0
2496,South West,Carbapenems,E-coli,2024-07-01,0.0
2497,South West,Carbapenems,E-coli,2024-08-01,0.0
2498,South West,Carbapenems,E-coli,2024-09-01,0.0
2499,South West,Carbapenems,E-coli,2024-10-01,0.11
2500,South West,Carbapenems,E-coli,2024-11-01,0.11
2501,South West,Carbapenems,E-coli,2024-12-01,0.12
2502,South West,Carbapenems,E-coli,2025-01-01,0.0
2503,South West,Carbapenems,E-coli,2025-02-01,0.0
2504,South West,Carbapenems,E-coli,2025-03-01,0.11
2505,South West,Carbapenems,E-coli,2025-04-01,0.11
2506,South West,Carbapenems,E-coli,2025-05-01,0.1
2507,South West,Carbapenems,E-coli,2025-06-01,0.0
2508,South West,Ciprofloxacin,E-coli,2020-10-01,15.81
2509,South West,Ciprofloxacin,E-coli,2020-11-01,14.7
2510,South West,Ciprofloxacin,E-coli,2020-12-01,15.0
2511,South West,Ciprofloxacin,E-coli,2021-01-01,12.52
2512,South West,Ciprofloxacin,E-coli,2021-02-01,11.33
2513,South West,Ciprofloxacin,E-coli,2021-03-01,11.89
2514,South West,Ciprofloxacin,E-coli,2021-04-01,11.81
2515,South West,Ciprofloxacin,E-coli,2021-05-01,12.48
2516,South West,Ciprofloxacin,E-coli,2021-06-01,11.51
2517,South West,Ciprofloxacin,E-coli,2021-07-01,11.72
2518,South West,Ciprofloxacin,E-coli,2021-08-01,13.3
2519,South West,Ciprofloxacin,E-coli,2021-09-01,13.27
2520,South West,Ciprofloxacin,E-coli,2021-10-01,14.09
2521,South West,Ciprofloxacin,E-coli,2021-11-01,11.76
2522,South West,Ciprofloxacin,E-coli,2021-12-01,10.96
2523,South West,Ciprofloxacin,E-coli,2022-01-01,10.81
2524,South West,Ciprofloxacin,E-coli,2022-02-01,13.06
2525,South West,Ciprofloxacin,E-coli,2022-03-01,13.48
2526,South West,Ciprofloxacin,E-coli,2022-04-01,12.33
2527,South West,Ciprofloxacin,E-coli,2022-05-01,11.61
2528,South West,Ciprofloxacin,E-coli,2022-06-01,12.6
2529,South West,Ciprofloxacin,E-coli,2022-07-01,14.13
2530,South West,Ciprofloxacin,E-coli,2022-08-01,13.74
2531,South West,Ciprofloxacin,E-coli,2022-09-01,13.07
2532,South West,Ciprofloxacin,E-coli,2022-10-01,12.35
2533,South West,Ciprofloxacin,E-coli,2022-11-01,12.17
2534,South West,Ciprofloxacin,E-coli,2022-12-01,11.73
2535,South West,Ciprofloxacin,E-coli,2023-01-01,11.03
2536,South West,Ciprofloxacin,E-coli,2023-02-01,10.74
2537,South West,Ciprofloxacin,E-coli,2023-03-01,11.44
2538,South West,Ciprofloxacin,E-coli,2023-04-01,12.35
2539,South West,Ciprofloxacin,E-coli,2023-05-01,11.96
2540,South West,Ciprofloxacin,E-coli,2023-06-01,13.57
2541,South West,Ciprofloxacin,E-coli,2023-07-01,13.97
2542,South West,Ciprofloxacin,E-coli,2023-08-01,15.03
2543,South West,Ciprofloxacin,E-coli,2023-09-01,14.92
2544,South West,Ciprofloxacin,E-coli,2023-10-01,14.22
2545,South West,Ciprofloxacin,E-coli,2023-11-01,15.8
2546,South West,Ciprofloxacin,E-coli,2023-12-01,15.51
2547,South West,Ciprofloxacin,E-coli,2024-01-01,15.64
2548,South West,Ciprofloxacin,E-coli,2024-02-01,13.24
2549,South West,Ciprofloxacin,E-coli,2024-03-01,13.22
2550,South West,Ciprofloxacin,E-coli,2024-04-01,13.3
2551,South West,Ciprofloxacin,E-coli,2024-05-01,13.65
2552,South West,Ciprofloxacin,E-coli,2024-06-01,11.73
2553,South West,Ciprofloxacin,E-coli,2024-07-01,12.81
2554,South West,Ciprofloxacin,E-coli,2024-08-01,13.42
2555,South West,Ciprofloxacin,E-coli,2024-09-01,14.09
2556,South West,Ciprofloxacin,E-coli,2024-10-01,12.34
2557,South West,Ciprofloxacin,E-coli,2024-11-01,12.36
2558,South West,Ciprofloxacin,E-coli,2024-12-01,13.32
2559,South West,Ciprofloxacin,E-coli,2025-01-01,14.56
2560,South West,Ciprofloxacin,E-coli,2025-02-01,14.59
2561,South West,Ciprofloxacin,E-coli,2025-03-01,13.75
2562,South West,Ciprofloxacin,E-coli,2025-04-01,12.49
2563,South West,Ciprofloxacin,E-coli,2025-05-01,13.77
2564,South West,Ciprofloxacin,E-coli,2025-06-01,15.46
2565,South West,Co-amoxiclav,E-coli,2020-10-01,37.16
2566,South West,Co-amoxiclav,E-coli,2020-11-01,36.16
2567,South West,Co-amoxiclav,E-coli,2020-12-01,37.48
2568,South West,Co-amoxiclav,E-coli,2021-01-01,37.69
2569,South West,Co-amoxiclav,E-coli,2021-02-01,39.06
2570,South West,Co-amoxiclav,E-coli,2021-03-01,39.0
2571,South West,Co-amoxiclav,E-coli,2021-04-01,36.99
2572,South West,Co-amoxiclav,E-coli,2021-05-01,34.97
2573,South West,Co-amoxiclav,E-coli,2021-06-01,34.52
2574,South West,Co-amoxiclav,E-coli,2021-07-01,37.42
2575,South West,Co-amoxiclav,E-coli,2021-08-01,40.88
2576,South West,Co-amoxiclav,E-coli,2021-09-01,40.7
2577,South West,Co-amoxiclav,E-coli,2021-10-01,40.89
2578,South West,Co-amoxiclav,E-coli,2021-11-01,39.51
2579,South West,Co-amoxiclav,E-coli,2021-12-01,41.07
2580,South West,Co-amoxiclav,E-coli,2022-01-01,42.31
2581,South West,Co-amoxiclav,E-coli,2022-02-01,41.64
2582,South West,Co-amoxiclav,E-coli,2022-03-01,42.06
2583,South West,Co-amoxiclav,E-coli,2022-04-01,40.08
2584,South West,Co-amoxiclav,E-coli,2022-05-01,40.63
2585,South West,Co-amoxiclav,E-coli,2022-06-01,37.48
2586,South West,Co-amoxiclav,E-coli,2022-07-01,37.83
2587,South West,Co-amoxiclav,E-coli,2022-08-01,37.33
2588,South West,Co-amoxiclav,E-coli,2022-09-01,40.76
2589,South West,Co-amoxiclav,E-coli,2022-10-01,43.44
2590,South West,Co-amoxiclav,E-coli,2022-11-01,42.17
2591,South West,Co-amoxiclav,E-coli,2022-12-01,40.58
2592,South West,Co-amoxiclav,E-coli,2023-01-01,39.41
2593,South West,Co-amoxiclav,E-coli,2023-02-01,40.86
2594,South West,Co-amoxiclav,E-coli,2023-03-01,39.41
2595,South West,Co-amoxiclav,E-coli,2023-04-01,37.67
2596,South West,Co-amoxiclav,E-coli,2023-05-01,36.83
2597,South West,Co-amoxiclav,E-coli,2023-06-01,39.55
2598,South West,Co-amoxiclav,E-coli,2023-07-01,40.02
2599,South West,Co-amoxiclav,E-coli,2023-08-01,41.07
2600,South West,Co-amoxiclav,E-coli,2023-09-01,41.42
2601,South West,Co-amoxiclav,E-coli,2023-10-01,41.93
2602,South West,Co-amoxiclav,E-coli,2023-11-01,43.05
2603,South West,Co-amoxiclav,E-coli,2023-12-01,41.51
2604,South West,Co-amoxiclav,E-coli,2024-01-01,40.16
2605,South West,Co-amoxiclav,E-coli,2024-02-01,38.35
2606,South West,Co-amoxiclav,E-coli,2024-03-01,37.84
2607,South West,Co-amoxiclav,E-coli,2024-04-01,38.9
2608,South West,Co-amoxiclav,E-coli,2024-05-01,38.93
2609,South West,Co-amoxiclav,E-coli,2024-06-01,40.81
2610,South West,Co-amoxiclav,E-coli,2024-07-01,41.48
2611,South West,Co-amoxiclav,E-coli,2024-08-01,43.15
2612,South West,Co-amoxiclav,E-coli,2024-09-01,42.14
2613,South West,Co-amoxiclav,E-coli,2024-10-01,40.41
2614,South West,Co-amoxiclav,E-coli,2024-11-01,38.57
2615,South West,Co-amoxiclav,E-coli,2024-12-01,37.95
2616,South West,Co-amoxiclav,E-coli,2025-01-01,39.01
2617,South West,Co-amoxiclav,E-coli,2025-02-01,39.45
2618,South West,Co-amoxiclav,E-coli,2025-03-01,38.81
2619,South West,Co-amoxiclav,E-coli,2025-04-01,36.94
2620,South West,Co-amoxiclav,E-coli,2025-05-01,38.43
2621,South West,Co-amoxiclav,E-coli,2025-06-01,40.93
2622,South West,Gentamicin,E-coli,2020-10-01,11.65
2623,South West,Gentamicin,E-coli,2020-11-01,11.71
2624,South West,Gentamicin,E-coli,2020-12-01,11.04
2625,South West,Gentamicin,E-coli,2021-01-01,8.42
2626,South West,Gentamicin,E-coli,2021-02-01,8.21
2627,South West,Gentamicin,E-coli,2021-03-01,7.61
2628,South West,Gentamicin,E-coli,2021-04-01,7.96
2629,South West,Gentamicin,E-coli,2021-05-01,7.7
2630,South West,Gentamicin,E-coli,2021-06-01,8.03
2631,South West,Gentamicin,E-coli,2021-07-01,6.95
2632,South West,Gentamicin,E-coli,2021-08-01,7.66
2633,South West,Gentamicin,E-coli,2021-09-01,7.95
2634,South West,Gentamicin,E-coli,2021-10-01,8.6
2635,South West,Gentamicin,E-coli,2021-11-01,8.86
2636,South West,Gentamicin,E-coli,2021-12-01,8.12
2637,South West,Gentamicin,E-coli,2022-01-01,8.99
2638,South West,Gentamicin,E-coli,2022-02-01,8.56
2639,South West,Gentamicin,E-coli,2022-03-01,10.27
2640,South West,Gentamicin,E-coli,2022-04-01,10.12
2641,South West,Gentamicin,E-coli,2022-05-01,10.61
2642,South West,Gentamicin,E-coli,2022-06-01,9.57
2643,South West,Gentamicin,E-coli,2022-07-01,9.9
2644,South West,Gentamicin,E-coli,2022-08-01,9.39
2645,South West,Gentamicin,E-coli,2022-09-01,8.91
2646,South West,Gentamicin,E-coli,2022-10-01,8.38
2647,South West,Gentamicin,E-coli,2022-11-01,8.45
2648,South West,Gentamicin,E-coli,2022-12-01,8.24
2649,South West,Gentamicin,E-coli,2023-01-01,7.73
2650,South West,Gentamicin,E-coli,2023-02-01,6.64
2651,South West,Gentamicin,E-coli,2023-03-01,7.97
2652,South West,Gentamicin,E-coli,2023-04-01,9.44
2653,South West,Gentamicin,E-coli,2023-05-01,9.88
2654,South West,Gentamicin,E-coli,2023-06-01,9.26
2655,South West,Gentamicin,E-coli,2023-07-01,8.28
2656,South West,Gentamicin,E-coli,2023-08-01,9.3
2657,South West,Gentamicin,E-coli,2023-09-01,10.63
2658,South West,Gentamicin,E-coli,2023-10-01,11.51
2659,South West,Gentamicin,E-coli,2023-11-01,11.29
2660,South West,Gentamicin,E-coli,2023-12-01,10.21
2661,South West,Gentamicin,E-coli,2024-01-01,10.04
2662,South West,Gentamicin,E-coli,2024-02-01,10.8
2663,South West,Gentamicin,E-coli,2024-03-01,11.24
2664,South West,Gentamicin,E-coli,2024-04-01,11.47
2665,South West,Gentamicin,E-coli,2024-05-01,10.07
2666,South West,Gentamicin,E-coli,2024-06-01,9.94
2667,South West,Gentamicin,E-coli,2024-07-01,11.4
2668,South West,Gentamicin,E-coli,2024-08-01,11.2
2669,South West,Gentamicin,E-coli,2024-09-01,10.26
2670,South West,Gentamicin,E-coli,2024-10-01,7.72
